budget_per_side,dataset,draw,estimate_l2,estimate_sha256,far,instance_index,instance_position,method,model,normalized_vector_mse,phase,query_total,runtime_sec,scenario,seed,severity,squared_drift_error,target_l2,target_sha256,topk_overlap,vector_mse,clean_mask_sha256,shifted_mask_sha256
-1,electricity,2,0.49757358270936136,F17C949F32D2CD21271B2FCB1FBA68C2D091866BFB9588386C7516909EE233D7,1,5823,3,slime_independent,hgb,0.008552128971804447,full,4381,0.18610669998452067,noise,3,0.5,8.40363930057695e-05,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,1.0,0.00019401724283506046,,
256,electricity,3,0.51275232674346,3D08213C124420A59131190DD20366ECEB835B8F030C773823CD1F5D7C5CB5E0,1,5823,3,glime_independent,hgb,0.013947368546293474,full,512,0.028701100032776594,noise,3,0.5,3.8048440493198706e-05,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,1.0,0.00031641594731298225,,
256,electricity,3,0.548645241326824,6CA32D31D666C8AA02862798B7FC22B29B17A261930C5763F78E701E4C11A341,1,5823,3,kernelshap_independent,hgb,0.020105290632345438,full,516,0.03977820021100342,noise,3,0.5,0.00015437652814960048,0.5372027230895781,6E00A6F26DF0F06AFC729ABC02AF0EABB3A918E1DA902E45AD33D275048C38FD,0.8,0.0004901375844798506,EBB9BC8D9C9C591E5484A2457FD68B6EF0A0A37A28288A6213F7A3EB17FD7D9B,738042DE3664A669F88FFC50F15C7F06D057E0A1F6F8683AC247F68C808AFB41
256,electricity,3,0.5484628318651713,0B3AD93D42C8178327DA028D6C0257254EE6B8826EC499D2363A03CAE9D70654,1,5823,3,kernelshap_paired,hgb,0.013430914183738556,full,516,0.0384595999494195,noise,3,0.5,0.00014944358941694678,0.5372027230895781,6E00A6F26DF0F06AFC729ABC02AF0EABB3A918E1DA902E45AD33D275048C38FD,1.0,0.00032742604699198134,D30964D966067C1329513F7F4609BE946F1C4BD6203D8A6F5C889262238D0DC8,D30964D966067C1329513F7F4609BE946F1C4BD6203D8A6F5C889262238D0DC8
256,electricity,3,0.5112569548728477,2F1B23C22F6732BBF14E1250BE81DA3DBDAA6C35B288D2DF4C452A20C27B5A73,1,5823,3,lime_independent,hgb,0.02666501665242221,full,512,0.04119040002115071,noise,3,0.5,2.1502391470547393e-05,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,0.8,0.0006049339326044284,,
256,electricity,3,0.5235565477657368,84855C520FB2C8C3C195A295CB8EA377148BA4F7A0CD63D7A2516F056ED1CCCE,1,5823,3,lime_paired,hgb,0.0045812820010782815,full,512,0.0344652000349015,noise,3,0.5,0.00030153808227290194,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,1.0,0.00010393291605277969,,
256,electricity,4,0.5152228233293715,FC5D4D43FC6AD54C0D6A5A881B79E36AB6F48A8DD005B26E5E4157F8633C7942,1,5823,3,glime_independent,hgb,0.009975513796883108,full,512,0.042077300138771534,noise,3,0.5,7.582840875681612e-05,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,1.0,0.000226308757633949,,
256,electricity,4,0.6078112529513016,3D19B4D9482A0622D3950F9E5FE0ACCB1D9068CACDB3C6CFED184F4B8AE28FB5,1,5823,3,kernelshap_independent,hgb,0.048998662747062015,full,516,0.0636001001112163,noise,3,0.5,0.006536359249129327,0.5372027230895781,6E00A6F26DF0F06AFC729ABC02AF0EABB3A918E1DA902E45AD33D275048C38FD,1.0,0.0011945157441768427,A23017DDF8B462299267B2B7C31CC2D8A7FA8CC5D338AAC50BE9535652793299,6CE3B56EA1B592B05654459AB8FA264B3C0E3E442EF51A85C4A216D67F9DE116
256,electricity,4,0.5316710789121779,9DA09E0310F47E898C8286814F6705B7506BA8BAA768900C2F6942D4E63CC353,1,5823,3,kernelshap_paired,hgb,0.012576120859864277,full,516,0.06365819997154176,noise,3,0.5,3.49591881153412e-05,0.5372027230895781,6E00A6F26DF0F06AFC729ABC02AF0EABB3A918E1DA902E45AD33D275048C38FD,1.0,0.00030658743576995765,CF7AA0D4A11B54992ADFFC73BE0C10BE89CBE6C86DAE78DDC1C068339AC45D9F,CF7AA0D4A11B54992ADFFC73BE0C10BE89CBE6C86DAE78DDC1C068339AC45D9F
256,electricity,4,0.4917074620878474,94E18ACFB4730EBAD43D1A238C8D909ACDB1BDA6777EB3D14F80B9330BCAE7AB,1,5823,3,lime_independent,hgb,0.03015899835454882,full,512,0.02842930005863309,noise,3,0.5,0.0002241122328376677,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,1.0,0.0006841998906597505,,
256,electricity,4,0.5299683611315673,6B2275887B638F6187A497AF7CCD8CF6B45CA6CD4E5DFFB0AB90FACA3DC10B6E,1,5823,3,lime_paired,hgb,0.005428481891013876,full,512,0.04215600015595555,noise,3,0.5,0.0005817675023806595,0.5067016940827993,C427B40EC62C31FBA31F78AA1F9804727C374A87A13395ED3A3C8EFEA94E9A8B,1.0,0.00012315285383872603,,
256,electricity,0,0.049192751989137966,72A175A9CE933C454DB61687FF15F855B995CD53ED18D8E9215EEEA08C9CB22D,0,7700,0,glime_independent,logreg,4.102759444754449e-05,full,512,0.019411900080740452,noise,3,0.5,2.435683449524566e-10,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,1.4828724122668466e-06,,
256,electricity,0,0.05165602348265501,758553E0EA9E7F30DB1BFF940E6E473DBCF8401B7CB9C0FF93BFA1327278C1E1,0,7700,0,kernelshap_independent,logreg,0.00034321282086854145,full,516,0.03539620013907552,noise,3,0.5,3.0843388724559333e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,1.2332140500523125e-05,FCDD068DDA21F2DF81AAA0373E5419AF4248B21C653D7BB765AB19AB5B1DD037,456E42D5F9D05707E0AA136DBE89FA23F36376B14DFDA3759358E79027BE14F7
256,electricity,0,0.051598929203698594,7636590C8A43780C7A1B094102A70501289434C4B8F86733AA3E9D66CC53EB09,0,7700,0,kernelshap_paired,logreg,2.5398273399637615e-05,full,516,0.038083599880337715,noise,3,0.5,2.8807455578729925e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,9.125972486762052e-07,E3E48778D221E26648F39544BC3B96324DAAEF0D532B0D7EE4DCCCB97F8E36D9,E3E48778D221E26648F39544BC3B96324DAAEF0D532B0D7EE4DCCCB97F8E36D9
256,electricity,0,0.05129654235577777,28BC54EF0D897E9AB8A19C46267DE445E5875CCA9199F172BC0DAA25021921F4,0,7700,0,lime_independent,logreg,5.671680695974243e-05,full,512,0.02768819988705218,noise,3,0.5,5.153584912969458e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,2.0499322342672705e-06,,
256,electricity,0,0.05089570232062376,606D2E9199E2E808CC743F805B3DEA4F64B10CCF306120D7D3E40111769F3524,0,7700,0,lime_paired,logreg,4.101441364554935e-05,full,512,0.031201900215819478,noise,3,0.5,3.461547423864268e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,1.4823960146638838e-06,,
512,electricity,0,0.05124418462675434,2F3E721FE20AC29DF1BD58112217C956A1C61863E0EC86D09B74839A52905F49,0,7700,0,lime_paired_slime_budget,logreg,3.3237310070519045e-05,full,1024,0.026982399867847562,noise,3,0.5,4.9127076137607416e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,1.2013058729179662e-06,,
-1,electricity,0,0.05018125974912692,44FCE8EA9F9062686F74C4186EC38E1B531AF2AD467FA981002C9AB2D4AF02BB,0,7700,0,slime_independent,logreg,0.0002447011507002907,full,1024,0.05652810004539788,noise,3,0.5,1.2959240064057637e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,0.8,8.844305655973708e-06,,
256,electricity,1,0.04947812136835092,CEB3702A6A32CE863F29574A02D6E26EFA4681E455A74295052A71498262BA2B,0,7700,0,glime_independent,logreg,0.00010904931271555182,full,512,0.02212820015847683,noise,3,0.5,1.915315895055795e-09,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,3.941401380704888e-06,,
256,electricity,1,0.05175585285180175,9DEA932ADE6AAD48DB53EA81A3612173EEE373F0790B3286FAABA6DDCD446C96,0,7700,0,kernelshap_independent,logreg,0.0001482262384230014,full,516,0.034323800122365355,noise,3,0.5,3.457606431331491e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,0.8,5.325986347102805e-06,5392F88AA315C25E4F58FC75A410665C224EE8C08E1F3756D79B63850B712BFF,85A660FDE21F8DD56B9BD79FF2ABF675193566781EF24E4DE573E2DF09781E12
256,electricity,1,0.05204049942017756,E5BE94C54D90E7E6CFEE4A8AE147F7311C9D1DD41D549C0B49113E7F7F895141,0,7700,0,kernelshap_paired,logreg,2.552001128974914e-05,full,516,0.034885500092059374,noise,3,0.5,4.6436662945065926e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,9.169714697827867e-07,FFB7EE0FC3A54F3D77CBF4AE15CF0CBE8F6116EB5806EC0BEE6B2FCA7D16ADC3,FFB7EE0FC3A54F3D77CBF4AE15CF0CBE8F6116EB5806EC0BEE6B2FCA7D16ADC3
256,electricity,1,0.051510460266989584,CB8B386FAD4EC45EAB8F298F2FA3D4E366A04EA5B65C1C79DC45CE80D25ABF16,0,7700,0,lime_independent,logreg,0.0001178909879354707,full,512,0.028077099937945604,noise,3,0.5,6.200465783730117e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,4.260968648500814e-06,,
256,electricity,1,0.04767278083023713,FF3DED99F4CEF14F85B956D0DD4F0CC2FD00389270B2306AE34EC944599F5799,0,7700,0,lime_paired,logreg,2.250535623779641e-05,full,512,0.029257799964398146,noise,3,0.5,1.73254407004455e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,8.134177092915873e-07,,
640,electricity,1,0.050686732408940685,6C35ED739C531B1E9467F5C236B03B4F8456073B9E48D11A7AB9D483CA2691EE,0,7700,0,lime_paired_slime_budget,logreg,1.5805953339701322e-05,full,1280,0.020430200034752488,noise,3,0.5,2.7167171947724058e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,5.712792200621673e-07,,
-1,electricity,1,0.04851218412585435,9DF7D8A710BB36D8F76DB7706F8C290A258C55E0A802A8E080E829DA8638C00D,0,7700,0,slime_independent,logreg,6.025599663369491e-05,full,1280,0.06184229999780655,noise,3,0.5,2.589605165047606e-09,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,2.1778502075229004e-06,,
256,electricity,2,0.04901186863568528,D6B2CD5238E1F980B01BEAEE9DD0B3255F8E77D59D6F214FA00D4374A219E703,0,7700,0,glime_independent,logreg,0.00024216075513591782,full,512,0.024720200104638934,noise,3,0.5,4.652238354872093e-12,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,8.752487391964348e-06,,
256,electricity,2,0.0492775345140329,24014BF8144ABAA59AB5144F5B60BA3267828CF64022D054A5ED1FD82390354A,0,7700,0,kernelshap_independent,logreg,0.0006142402569310218,full,516,0.03774269996210933,noise,3,0.5,4.153350706670837e-09,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,0.6,2.2070554154654222e-05,82E763BFD697F4E74B3627875486D08AE17999CD49D4AE54CBDE0C67CC64A701,838B4799B6353DAD76933A64F22E7A46A8576F1A05B15F7C8DC653B74CEBB021
256,electricity,2,0.0511551792918629,23F150A47A9C977E274F84BF2CF04DB1CC2399EA21CCEE23D772EFFA7A2CF1E6,0,7700,0,kernelshap_paired,logreg,1.4695869480836844e-05,full,516,0.031020900001749396,noise,3,0.5,1.5408372511712046e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,5.280441644236994e-07,14F4CF26423DE35864CCA6886E74B7B2EE7E8716890E734170028BC0206FF73E,14F4CF26423DE35864CCA6886E74B7B2EE7E8716890E734170028BC0206FF73E
256,electricity,2,0.04732793896901809,727123A7CA188B4AF462BB3C7D8B09A8C274336E4BE993C8A2136691B97180F2,0,7700,0,lime_independent,logreg,9.526676376827485e-05,full,512,0.021985200000926852,noise,3,0.5,2.702287697013864e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,3.443254660678077e-06,,
256,electricity,2,0.05169016352084238,0C2EA0D7A852EB495D6511B3A47BF43A202E1EA89155E2D7833CF71BDA9F562F,0,7700,0,lime_paired,logreg,6.543817325911084e-05,full,512,0.027151399990543723,noise,3,0.5,7.1584518361139e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,2.365151141365082e-06,,
1024,electricity,2,0.04925569375917733,51EB1F42231DEDDEDF77C4329B629CD2A026EC6BE59969DED4918C93AAA758AA,0,7700,0,lime_paired_slime_budget,logreg,4.2192605046875285e-06,full,2048,0.01753360009752214,noise,3,0.5,4.753793439202943e-10,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,1.5249797329861948e-07,,
-1,electricity,2,0.050897456285121455,DA4CAF99E022B609C73A23E92A52486AC741088B3206696F7DC802FAB1CA6E23,0,7700,0,slime_independent,logreg,0.0001312135979553857,full,2048,0.05331590003333986,noise,3,0.5,3.46819422765566e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,4.742491660608686e-06,,
256,electricity,3,0.050449735406396926,3C29079DC65DC91946DFA5AB53907D12020A6546D1DB5BDD693885342EEF58E6,0,7700,0,glime_independent,logreg,3.732928333881645e-05,full,512,0.021861599991098046,noise,3,0.5,1.984030867308668e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,1.3492032661967665e-06,,
256,electricity,3,0.05064978810926243,2EA09DF8474D1BCB336D83A61A58935262A4725E1F7D849F008352C536A63740,0,7700,0,kernelshap_independent,logreg,0.00030945070897428056,full,516,0.03643570002168417,noise,3,0.5,5.2822563471337526e-09,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,0.8,1.1119018256369303e-05,EE09D2697C561D5CE5BB3D4F71B7F1FA976BD31D9B8E938654482DEDC9887E38,EA8263D83E0A1790F2DAA22821BC48B9333AC2EE8173EA3000C38D0553366B99
256,electricity,3,0.051179663649071186,0251B5FE6C06F47C19E3A344361CB1C8F3EDF749870A0C69384A0328380097E4,0,7700,0,kernelshap_paired,logreg,1.488416396473816e-05,full,516,0.04085649992339313,noise,3,0.5,1.6036693854402132e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,5.348098616522243e-07,F6C4D7C48B947108E86E91C69E7AE215D224BD2CA0262350741D1B9563CD9DC4,F6C4D7C48B947108E86E91C69E7AE215D224BD2CA0262350741D1B9563CD9DC4
256,electricity,3,0.04660499198346027,11347FB9593B865F196258EDF2C131DFC7E271991C2CC5C6EA2C4ECBEF4F0263,0,7700,0,lime_independent,logreg,0.00016681355653824296,full,512,0.02110100002028048,noise,3,0.5,5.396091786777706e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,6.029191433559202e-06,,
256,electricity,3,0.04577795638281076,B8CFED6B27F21244418F0FD65B5F70E56AC5986693F7D8E1B0CBB4273F78CB60,0,7700,0,lime_paired,logreg,8.072016106332011e-05,full,512,0.023974600015208125,noise,3,0.5,9.529499936779268e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,2.9174925209805423e-06,,
256,electricity,4,0.05069876021478662,40D0BD9214ADED9A472E1916DA639BADE1D62D6EA758BBE4BAEBBB5218EE4AD8,0,7700,0,glime_independent,logreg,2.8292732074125156e-05,full,512,0.020165499998256564,noise,3,0.5,2.7570648240972624e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,1.022592536201901e-06,,
256,electricity,4,0.05154476048806147,8D9BDADB63E6F048BF893D8323DBA29448B1D0CD34DB5F7C0344C9C34148452B,0,7700,0,kernelshap_independent,logreg,3.1590894748105136e-05,full,516,0.03400269988924265,noise,3,0.5,2.6942081113863545e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,1.1351072246805434e-06,0983E9552AF9C2339D6C53EF20F2BBCD3934FDD35E7C704D9EEE30AE5394ECDE,61C4BFD0B2FE36F21AF35B4E888858E100F4CE27B8C025E8BFC6581586A887D3
256,electricity,4,0.050980041698841426,586AF8613A1D48F69A32BF87CAAAED81315D5B873E8AF6A7CC71E1AA17BAB7D4,0,7700,0,kernelshap_paired,logreg,1.2002525702187836e-05,full,516,0.032219299813732505,noise,3,0.5,1.1287521698106937e-08,0.04992716597900862,3A8305FF79AF65F6D547527D9DE22F01D82341E6CBFFAEC8CB64D8486E6F5A30,1.0,4.312683685473809e-07,45F6D3168C0B24086925392DA309C98A7BB60BD635A3BF4569A006AC60E70ED4,45F6D3168C0B24086925392DA309C98A7BB60BD635A3BF4569A006AC60E70ED4
256,electricity,4,0.05195167781220281,066C17A64DF6787579F687DE9AC7FA500A1156E5B9223F4776AB1C0ECD3B4254,0,7700,0,lime_independent,logreg,0.00011049182637340751,full,512,0.027025800198316574,noise,3,0.5,8.68225446494832e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,3.993538576081702e-06,,
256,electricity,4,0.05024534976022961,89F911DECCA86858567BE499176BE2CDD868DD1492B240D42AD5FE8E13DEF5F7,0,7700,0,lime_paired,logreg,1.7514678847845513e-05,full,512,0.024439600063487887,noise,3,0.5,1.446607575903073e-08,0.04903386760159371,F0F78CEC2C10E607871A459B0D8A4DD185B8067096B0A2D5995FF06C5445ED20,1.0,6.330381886364342e-07,,
256,electricity,0,0.42374689182068676,13BC076105C1E8341A189E25A44D3EA0582863C074690E1208D975DE280CA930,1,6946,1,glime_independent,logreg,0.00017333489711276678,full,512,0.017121999990195036,noise,3,0.5,3.78421234322712e-07,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,3.1890873176515387e-06,,
256,electricity,0,0.42754980908066964,3E1ABFB78153B8C322E8A365C212BC4EBAD16127500942F3C8C8E20497B82ED1,1,6946,1,kernelshap_independent,logreg,0.0004716425199870788,full,516,0.030435800086706877,noise,3,0.5,2.268788279658646e-05,0.4219427204503613,8524E15E520B14576A3A038D284CB7AA993F7213E8034F5CE0A2AA22B822519E,1.0,8.67833259267545e-06,1B5C20239FCC4E4AB8DD64F3160FB22DF9DA5521C5421143E2B0162AB0BF7B77,04EE9C73D52A736A4F2013A050FF7760A565059210BA8A47A2964C2F27E6ABF7
256,electricity,0,0.4186194667712624,8A533E2E56C73695DB6DCA37E0FB37DD97BB0F3AD7F768B038545C1BAF94B873,1,6946,1,kernelshap_paired,logreg,0.000955400148273945,full,516,0.036150600062683225,noise,3,0.5,7.803091276465972e-06,0.4219427204503613,8524E15E520B14576A3A038D284CB7AA993F7213E8034F5CE0A2AA22B822519E,1.0,1.7579586009420618e-05,A6DD7A31CBD0A6B4FE4804C789C2007FE273E5F1733B636495C8EE555E03A452,A6DD7A31CBD0A6B4FE4804C789C2007FE273E5F1733B636495C8EE555E03A452
256,electricity,0,0.4241261801546963,6C588F4C1B015294D59D416B545415AB796B190CA6DA60A528498DA309415668,1,6946,1,lime_independent,logreg,0.00011476745793215673,full,512,0.030153500149026513,noise,3,0.5,8.774965988018007e-07,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,2.1115392841663965e-06,,
256,electricity,0,0.4222940713920815,FF39ECA7522D66ED069877EC739B65FD7CB1E423C082E03DBEC0760EBC865EFA,1,6946,1,lime_paired,logreg,6.036546308291443e-05,full,512,0.029099300038069487,noise,3,0.5,3.7697890076144404e-07,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,1.1106288228656145e-06,,
512,electricity,0,0.42408196707140944,8F5DB78396DBD39FE0A1E75CD90B0A4209923F758C5DF2A7224CE18C966BEAEC,1,6946,1,lime_paired_slime_budget,logreg,0.001891456661542666,full,1024,0.017262399895116687,noise,3,0.5,8.086433449104776e-07,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,0.8,3.479980403074272e-05,,
-1,electricity,0,0.4244225271927357,0CEF2DB5555C0D060AF232841299A54FE6EB266CFEDC1D600DD2B3E6D26B99E4,1,6946,1,slime_independent,logreg,9.441730800493246e-05,full,1024,0.043152600061148405,noise,3,0.5,1.4118496114756624e-06,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,0.8,1.7371287867638034e-06,,
256,electricity,1,0.4189061460444322,204895F689830CC25485FD7B7526212E0AD4944DD8442E74BED8091597C94DED,1,6946,1,glime_independent,logreg,0.0002620883233429583,full,512,0.021709100110456347,noise,3,0.5,1.1998669817300894e-05,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,4.822009658757992e-06,,
256,electricity,1,0.422070573279389,D820ACB60B061179B6153C8316581A3582ABA257A22300407032FCD691B37E59,1,6946,1,kernelshap_independent,logreg,0.00016897334564737967,full,516,0.035816799849271774,noise,3,0.5,1.1644457458063554e-08,0.4219427204503613,8524E15E520B14576A3A038D284CB7AA993F7213E8034F5CE0A2AA22B822519E,1.0,3.109149049719358e-06,DEF3C72C3AD2127784DDE791AB4625526C1E872B9046DFD0A18A6143C2C8A0C6,F69FE5DB5EC178D4E9E68735FB92D4DB72F33BA28DD294DAFF2D3D7A85E41783
256,electricity,1,0.41800912917391764,823D7F83C624DFA9DA2EEB8634CA5E53FD180871C0BA8CA1DC0B93543775BE6D,1,6946,1,kernelshap_paired,logreg,0.0008075974630899103,full,516,0.0326519999653101,noise,3,0.5,1.0916596189767588e-05,0.4219427204503613,8524E15E520B14576A3A038D284CB7AA993F7213E8034F5CE0A2AA22B822519E,0.8,1.4859982059902459e-05,5406801730D35627D6B52740496E4095E25747DF60C6E52F8A4BBEB173E841F3,5406801730D35627D6B52740496E4095E25747DF60C6E52F8A4BBEB173E841F3
256,electricity,1,0.42256514277276275,46808D4C0ADF332465F80BBDAF88CBCABDB8D3A7CDF1FB5BC3CBE309EC599CB8,1,6946,1,lime_independent,logreg,3.46098750622653e-05,full,512,0.02556929993443191,noise,3,0.5,1.4820107068704738e-07,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,6.367668338290147e-07,,
256,electricity,1,0.423729302882559,DC0991C7E5FE4A5626D8B726C401990B0A6314AFF8DDF6FEC2F0985CAF12CDB7,1,6946,1,lime_paired,logreg,0.0003910145242793783,full,512,0.024675499880686402,noise,3,0.5,3.603040398373947e-07,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,0.8,7.194047368232292e-06,,
384,electricity,1,0.42585601613943613,8BD63D54D5CEF062DBBC0CAC44B948084F57DD93D56C6B614949E7E23A164E93,1,6946,1,lime_paired_slime_budget,logreg,0.0006652537402566599,full,768,0.023470099782571197,noise,3,0.5,5.794022928045925e-06,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,0.8,1.223961418855283e-05,,
-1,electricity,1,0.4210923944436803,72EE03D50D0754ACAB81420CD9B7E876175320624B6A98A2231AFF0ADDCDBC4E,1,6946,1,slime_independent,logreg,0.00012377324381034166,full,768,0.05178660014644265,noise,3,0.5,2.6486395594347862e-06,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,0.8,2.2772314673793377e-06,,
256,electricity,2,0.4227924075917448,087A3C5DBCF541DC08360E216A5AC60DAD034B48671FF082FE5F8C9519EA7E27,1,6946,1,glime_independent,logreg,0.00019811852011493913,full,512,0.02346429997123778,noise,3,0.5,3.7190694781968734e-08,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,3.6450666912122216e-06,,
256,electricity,2,0.4250509856007429,A989FB359620F66A7094C8B41658F547DC7C86D3291C05DDF4B7BAD74CD7F5E1,1,6946,1,kernelshap_independent,logreg,0.0003312621258935874,full,516,0.03920649993233383,noise,3,0.5,6.9310093483884415e-06,0.4219427204503613,8524E15E520B14576A3A038D284CB7AA993F7213E8034F5CE0A2AA22B822519E,1.0,6.095300533845075e-06,57E9E46A71F35319C81CCC3CB1CBF5E36A11CDD2E8230F11F12DEBC8B82228D2,8A7A2029DF712F6E1AFB3D874211E4C8C1733B08862B3F96585C29A7FDA95FAA
256,electricity,2,0.4161291403614134,123C87746261AB31B04170FE535D2D058E74F92536BE56609F97E66AE9A84107,1,6946,1,kernelshap_paired,logreg,0.0007072771701279682,full,516,0.03693100018426776,noise,3,0.5,2.3738312212306486e-05,0.4219427204503613,8524E15E520B14576A3A038D284CB7AA993F7213E8034F5CE0A2AA22B822519E,1.0,1.301406522411288e-05,DD16231CAE4E824E9F18EB11111BB8747837D8FE69C37C5B54F0CA9598BC3571,DD16231CAE4E824E9F18EB11111BB8747837D8FE69C37C5B54F0CA9598BC3571
256,electricity,2,0.425575736660371,456A118692FD3A12396997C6006FA0FF5B44079063D3D2BBAACE0CA96E6203A7,1,6946,1,lime_independent,logreg,0.0002546187582809844,full,512,0.02137960004620254,noise,3,0.5,4.7021269409605355e-06,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,0.8,4.684581503179968e-06,,
256,electricity,2,0.41865686276398895,FD9FB5A5613363420B13560B6F51AFE44788E80BEE9861D6E38DA713B87493C4,1,6946,1,lime_paired,logreg,0.00021055592218462838,full,512,0.0285328000318259,noise,3,0.5,1.3488725796066651e-05,0.4230204118104482,B5E68C091BFD99290DE6D1AB80B5B5E6A1739AEE3798DE61C6C9F88C63BAE140,1.0,3.87389517217976e-06,,
