dataset,model,window,seed,method,acc,ece,mean_conf,expl_time_s,n_window,n_explained,reference_window,window_hash,subsample_hash,dataset_fingerprint,cache_schema,seed_policy_version,lime_sampling_space,lime_pairing,pi_pairing,config_hash,source_hash,host,top3,top5,spearman,cosine,sign
electricity-temporal,rf,3,0,pi,0.6629886506935687,0.2311973312619311,0.8731847383102362,0.6460000999995827,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.945945945945946,0.4018546912296291,1.0
electricity-temporal,rf,3,0,shap,0.6629886506935687,0.2311973312619311,0.8731847383102362,1.5231480999991618,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95,0.9928040768841706,1.0
electricity-temporal,rf,3,1,lime,0.6607818411097099,0.2232799386052553,0.8661254719943152,1.0265671999986807,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9523809523809524,0.9976493699585534,1.0
electricity-temporal,rf,3,1,pi,0.6607818411097099,0.2232799386052553,0.8661254719943152,0.4676866000008886,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.8648648648648649,0.6257825151037031,1.0
electricity-temporal,rf,3,1,shap,0.6607818411097099,0.2232799386052553,0.8661254719943152,1.8440769000008004,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95,0.991000586238581,1.0
electricity-temporal,rf,3,2,lime,0.6610970996216898,0.2429797512871704,0.8859693300237593,0.9054858999988936,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9523809523809524,0.9966917581251704,1.0
electricity-temporal,rf,3,2,pi,0.6610970996216898,0.2429797512871704,0.8859693300237593,0.4667090000002645,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.7297297297297297,0.8487715149935136,1.0
electricity-temporal,rf,3,2,shap,0.6610970996216898,0.2429797512871704,0.8859693300237593,1.858328000000256,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.995824119971643,1.0
electricity-temporal,rf,3,3,lime,0.6617276166456494,0.2242144503296621,0.8671898637917215,1.10523479999938,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9047619047619048,0.9718983539946304,1.0
electricity-temporal,rf,3,3,pi,0.6617276166456494,0.2242144503296621,0.8671898637917215,0.5873016000005009,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9729729729729728,0.6878962783961716,1.0
electricity-temporal,rf,3,3,shap,0.6617276166456494,0.2242144503296621,0.8671898637917215,1.6421040000004723,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95,0.9935644728436516,1.0
electricity-temporal,rf,3,4,lime,0.6607818411097099,0.2179535896828868,0.8600764106760153,1.1006954999993468,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.995553971816266,1.0
electricity-temporal,rf,3,4,pi,0.6607818411097099,0.2179535896828868,0.8600764106760153,0.6956823999989865,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.5945945945945946,0.930566786154111,1.0
electricity-temporal,rf,3,4,shap,0.6607818411097099,0.2179535896828868,0.8600764106760153,1.742855699998472,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95,0.9959732432859048,1.0
electricity-temporal,rf,4,0,lime,0.6793820933165196,0.2512743381614256,0.9097777950181488,1.138246500000605,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.8571428571428572,0.9832319990207896,1.0
electricity-temporal,rf,4,0,pi,0.6793820933165196,0.2512743381614256,0.9097777950181488,0.4941672999993898,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.7027027027027026,0.9696155204869686,1.0
electricity-temporal,rf,4,0,shap,0.6793820933165196,0.2512743381614256,0.9097777950181488,2.151201699998637,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.994974572876348,1.0
electricity-temporal,rf,4,1,lime,0.6762295081967213,0.2484722386673681,0.9080294637675788,1.0831938999999693,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,18125fd8af779d1a57df59977228e969983a90ab2e94e9f15a70d4aa5e66725b,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9924583024030992,1.0
electricity-temporal,rf,4,1,pi,0.6762295081967213,0.2484722386673681,0.9080294637675788,0.5373141000000032,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,18125fd8af779d1a57df59977228e969983a90ab2e94e9f15a70d4aa5e66725b,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9729729729729728,0.9651045733489104,1.0
electricity-temporal,rf,4,1,shap,0.6762295081967213,0.2484722386673681,0.9080294637675788,1.8390012999989267,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,18125fd8af779d1a57df59977228e969983a90ab2e94e9f15a70d4aa5e66725b,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9924898645157096,1.0
electricity-temporal,rf,4,2,lime,0.6774905422446406,0.2492582795922292,0.9087843347121072,1.4427956999988965,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,0585056d443e95d9edebf7d75588165c993b341b5a8540e18c796bbf53e19db8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9285714285714288,0.988460175994072,1.0
electricity-temporal,rf,4,2,pi,0.6774905422446406,0.2492582795922292,0.9087843347121072,0.9129794999989826,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,0585056d443e95d9edebf7d75588165c993b341b5a8540e18c796bbf53e19db8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.3243243243243243,0.8462462527582726,0.6666666666666666
electricity-temporal,rf,4,2,shap,0.6774905422446406,0.2492582795922292,0.9087843347121072,2.043937200000073,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,0585056d443e95d9edebf7d75588165c993b341b5a8540e18c796bbf53e19db8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9957478017006446,1.0
electricity-temporal,rf,4,3,lime,0.6778058007566204,0.2519008401366937,0.9113530646733998,1.0822932999999466,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,872950e0a45a8784f52cb9c13e5b4edfe2d59bd43138f4913d131f2eb3635ce3,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9285714285714288,0.9900499748433972,1.0
electricity-temporal,rf,4,3,pi,0.6778058007566204,0.2519008401366937,0.9113530646733998,0.5282857000001968,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,872950e0a45a8784f52cb9c13e5b4edfe2d59bd43138f4913d131f2eb3635ce3,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.3243243243243243,0.8999416156154534,1.0
electricity-temporal,rf,4,3,shap,0.6778058007566204,0.2519008401366937,0.9113530646733998,1.5987518999991153,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,872950e0a45a8784f52cb9c13e5b4edfe2d59bd43138f4913d131f2eb3635ce3,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9936575618671978,1.0
electricity-temporal,rf,4,4,lime,0.6762295081967213,0.2505166266943013,0.9099409147025184,0.9576286999999866,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,71d4deb325db3d32ad7a4fe9793f91c649978cea249a1dae0b5c35d5f23e0642,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9913218355001864,1.0
electricity-temporal,rf,4,4,pi,0.6762295081967213,0.2505166266943013,0.9099409147025184,0.4781278999998903,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,71d4deb325db3d32ad7a4fe9793f91c649978cea249a1dae0b5c35d5f23e0642,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.7027027027027026,0.6743920269268606,1.0
electricity-temporal,rf,4,4,shap,0.6762295081967213,0.2505166266943013,0.9099409147025184,1.914254100000108,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,71d4deb325db3d32ad7a4fe9793f91c649978cea249a1dae0b5c35d5f23e0642,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9962186835936496,1.0
electricity-temporal,rf,5,0,lime,0.6270491803278688,0.2965555519347146,0.916821298947245,1.4901257000001351,3172,30,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,907220deeb7890bf1a92e948bfca0e7152e865d53bb3c6f1d0b780e3df7c31f8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.9285714285714288,0.9881336804604934,1.0
electricity-temporal,rf,5,0,pi,0.6270491803278688,0.2965555519347146,0.916821298947245,0.6055756999994628,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,907220deeb7890bf1a92e948bfca0e7152e865d53bb3c6f1d0b780e3df7c31f8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9189189189189187,0.4804644464914323,1.0
electricity-temporal,rf,5,0,shap,0.6270491803278688,0.2965555519347146,0.916821298947245,2.217109100000016,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,907220deeb7890bf1a92e948bfca0e7152e865d53bb3c6f1d0b780e3df7c31f8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.95,0.9933797119745846,1.0
electricity-temporal,rf,5,1,lime,0.626733921815889,0.2931978333427715,0.9139877247357449,1.3048093999987032,3172,30,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,81575bbfd0366f4205581e7dfd6b5c0b5609391e7355b4dc1b9eb4f9654cd78e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9523809523809524,0.9874182571841894,1.0
electricity-temporal,rf,5,1,pi,0.626733921815889,0.2931978333427715,0.9139877247357449,0.6389734000003955,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,81575bbfd0366f4205581e7dfd6b5c0b5609391e7355b4dc1b9eb4f9654cd78e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.8648648648648649,0.7374225294257984,1.0
electricity-temporal,rf,5,1,shap,0.626733921815889,0.2931978333427715,0.9139877247357449,1.835713799999212,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,81575bbfd0366f4205581e7dfd6b5c0b5609391e7355b4dc1b9eb4f9654cd78e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9904497551556056,1.0
electricity-temporal,rf,5,2,lime,0.6276796973518285,0.2966979040199977,0.9174567788045056,1.1581811999985805,3172,30,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,e43de832e6a978e65b60edf2b629daa3e04f97ffabd07b7dee045bf37de9034e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9047619047619048,0.9955670639610372,1.0
electricity-temporal,rf,5,2,pi,0.6276796973518285,0.2966979040199977,0.9174567788045056,0.4397293000001809,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,e43de832e6a978e65b60edf2b629daa3e04f97ffabd07b7dee045bf37de9034e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9189189189189187,0.6994483264011719,1.0
