dataset,model,scenario,severity,seed,method,acc,flip,dconf,ece,mean_conf,stable_frac,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable,expl_time_s
electricity,logreg,quantize,16.0,3,lime,0.7594526997204649,0.0236869207003089,0.0213738499902073,0.0157529228598498,0.7602884285436543,0.99,0.9333333333333336,0.8800000000000001,0.9063492063492062,0.995356778339728,0.962222222222222,0.9310344827586208,0.8827586206896553,0.9064039408866996,0.9953126761634596,0.9609195402298848,0.2931852340698242
electricity,logreg,quantize,16.0,3,pi,0.7594526997204649,0.0236869207003089,0.0213738499902073,0.0157529228598498,0.7602884285436543,0.99,1.0,1.0,1.0,0.999952308917207,1.0,,,,,,0.1269145011901855
electricity,logreg,quantize,8.0,3,shap,0.7607768132999853,0.0479623363248492,0.0415774269954323,0.025794488400295,0.7584433270158312,0.975,0.9266666666666664,0.941,0.9461904761904762,0.9717468572094669,0.9860833333333332,0.9247863247863248,0.9415384615384615,0.9450549450549453,0.97167188926129,0.9857264957264956,0.4160680770874023
electricity,logreg,quantize,8.0,3,lime,0.7607768132999853,0.0479623363248492,0.0415774269954323,0.025794488400295,0.7584433270158312,0.975,0.9555555555555556,0.86,0.9134920634920636,0.9961893267973196,0.9499999999999998,0.9523809523809524,0.8571428571428571,0.9098639455782312,0.9961141133676488,0.9535714285714284,0.2689886093139648
electricity,logreg,quantize,8.0,3,pi,0.7607768132999853,0.0479623363248492,0.0415774269954323,0.025794488400295,0.7584433270158312,0.975,1.0,1.0,1.0,0.9999042093712884,1.0,,,,,,0.1049673557281494
electricity,logreg,quantize,4.0,3,shap,0.7449610122112696,0.0849639546858908,0.079635337730924,0.0311706128972479,0.7513953475271524,0.91,0.8583333333333333,0.917,0.9139285714285716,0.9292999871727388,0.9850833333333332,0.8534798534798533,0.9153846153846154,0.9109105180533752,0.9358131040009672,0.9845238095238096,0.5548977851867676
electricity,logreg,quantize,4.0,3,lime,0.7449610122112696,0.0849639546858908,0.079635337730924,0.0311706128972479,0.7513953475271524,0.91,0.9444444444444444,0.8666666666666668,0.9253968253968256,0.9962648813172176,0.962222222222222,0.9382716049382716,0.8666666666666667,0.9232804232804234,0.9961826002405386,0.9580246913580246,0.228626012802124
electricity,logreg,quantize,4.0,3,pi,0.7449610122112696,0.0849639546858908,0.079635337730924,0.0311706128972479,0.7513953475271524,0.91,1.0,0.8,0.9047619047619048,0.9974797040284946,1.0,,,,,,0.0854120254516601
electricity,logreg,quantize,2.0,3,shap,0.6341768427247315,0.3358099161394733,0.1863856319629452,0.0697921646078787,0.673886827532719,0.645,0.6316666666666667,0.916,0.6942857142857144,0.5439392629716234,0.8681666666666666,0.6382428940568475,0.9131782945736434,0.6902916205241788,0.5753277802723574,0.8791989664082687,0.4558415412902832
electricity,logreg,quantize,2.0,3,lime,0.6341768427247315,0.3358099161394733,0.1863856319629452,0.0697921646078787,0.673886827532719,0.645,0.9333333333333336,0.8800000000000002,0.8976190476190475,0.9949230132277392,0.9422222222222222,0.8888888888888888,0.8777777777777779,0.8875661375661378,0.9937977457013836,0.9370370370370372,0.2191147804260254
electricity,logreg,quantize,2.0,3,pi,0.6341768427247315,0.3358099161394733,0.1863856319629452,0.0697921646078787,0.673886827532719,0.645,1.0,1.0,0.7619047619047621,0.7469336712870027,1.0,,,,,,0.0873501300811767
electricity,logreg,gradual,0.2,3,shap,0.7382668824481389,0.1405031631602177,0.1061406035774635,0.1049493230733187,0.7411183119543951,0.84,0.93,0.87,0.8430952380952382,0.8751929855258085,0.9655,0.9404761904761904,0.8666666666666666,0.8397108843537415,0.883083844092238,0.9674603174603176,0.3491055965423584
electricity,logreg,gradual,0.2,3,lime,0.7382668824481389,0.1405031631602177,0.1061406035774635,0.1049493230733187,0.7411183119543951,0.84,0.9333333333333336,0.8733333333333334,0.8865079365079366,0.9953100791752244,0.961111111111111,0.9230769230769232,0.8846153846153848,0.882783882783883,0.9951810445794071,0.9551282051282052,0.1833639144897461
electricity,logreg,gradual,0.2,3,pi,0.7382668824481389,0.1405031631602177,0.1061406035774635,0.1049493230733187,0.7411183119543951,0.84,1.0,1.0,1.0,0.9997279362388062,1.0,,,,,,0.0637159347534179
electricity,logreg,gradual,0.4,3,shap,0.6719876416065912,0.3106517581285861,0.2087627216360602,0.2075714325156523,0.7446364861478723,0.69,0.8483333333333333,0.8009999999999999,0.7101190476190475,0.6541837365985572,0.9340833333333332,0.8743961352657005,0.8014492753623188,0.750345065562457,0.729076323214383,0.9526570048309176,0.3150320053100586
electricity,logreg,gradual,0.4,3,lime,0.6719876416065912,0.3106517581285861,0.2087627216360602,0.2075714325156523,0.7446364861478723,0.69,0.9333333333333336,0.8866666666666668,0.9071428571428573,0.9949886689367308,0.9488888888888888,0.9130434782608696,0.8956521739130437,0.8975155279503105,0.9941322548540996,0.9333333333333332,0.1907315254211425
electricity,logreg,gradual,0.4,3,pi,0.6719876416065912,0.3106517581285861,0.2087627216360602,0.2075714325156523,0.7446364861478723,0.69,0.6666666666666666,1.0,0.9761904761904764,0.999118297599295,1.0,,,,,,0.0685210227966308
electricity,logreg,gradual,0.6,3,shap,0.5795939385022805,0.4742533470648816,0.3014040368127346,0.3002127403832569,0.7755799983924179,0.5,0.8016666666666665,0.782,0.6080952380952381,0.4295148134594058,0.8916666666666667,0.8366666666666667,0.7859999999999998,0.7207142857142859,0.6570003919289248,0.939,0.253983736038208
electricity,logreg,gradual,0.6,3,lime,0.5795939385022805,0.4742533470648816,0.3014040368127346,0.3002127403832569,0.7755799983924179,0.5,0.9333333333333332,0.8600000000000001,0.9301587301587302,0.9955489635676064,0.97,0.9166666666666666,0.8625,0.9226190476190476,0.9942129469991008,0.95625,0.395207405090332
electricity,logreg,gradual,0.6,3,pi,0.5795939385022805,0.4742533470648816,0.3014040368127346,0.3002127403832569,0.7755799983924179,0.5,0.6666666666666666,1.0,0.9761904761904764,0.9983557161854052,1.0,,,,,,0.1307604312896728
electricity,logreg,gradual,0.8,3,shap,0.5030160364866852,0.5755480358981904,0.3793281645937822,0.3781368619642123,0.8235811413578475,0.395,0.7566666666666666,0.7759999999999999,0.5148809523809524,0.2763910016831563,0.8734999999999999,0.7721518987341771,0.7848101265822782,0.7308619650391802,0.7547263805169978,0.9516877637130802,0.3535380363464355
electricity,logreg,gradual,0.8,3,lime,0.5030160364866852,0.5755480358981904,0.3793281645937822,0.3781368619642123,0.8235811413578475,0.395,0.8777777777777779,0.8466666666666668,0.892063492063492,0.9932263991386444,0.9666666666666668,0.7857142857142856,0.8571428571428573,0.872448979591837,0.9898537558967554,1.0,0.379199743270874
electricity,logreg,gradual,0.8,3,pi,0.5030160364866852,0.5755480358981904,0.3793281645937822,0.3781368619642123,0.8235811413578475,0.395,0.6666666666666666,1.0,0.9285714285714288,0.9976030505994496,1.0,,,,,,0.0724284648895263
electricity,logreg,gradual,1.0,3,shap,0.4582904222451081,0.6260114756510226,0.440550663338804,0.439359355449932,0.8719561989084403,0.36,0.685,0.7709999999999999,0.4538095238095238,0.1871641584853855,0.8697499999999999,0.75,0.786111111111111,0.7473544973544974,0.794684079249292,0.9613425925925926,0.3604357242584228
electricity,logreg,gradual,1.0,3,lime,0.4582904222451081,0.6260114756510226,0.440550663338804,0.439359355449932,0.8719561989084403,0.36,0.888888888888889,0.8466666666666669,0.8753968253968253,0.9911758035323138,0.9488888888888888,0.8055555555555555,0.8666666666666668,0.8253968253968256,0.9837478770771252,0.9527777777777778,0.2098457813262939
electricity,logreg,gradual,1.0,3,pi,0.4582904222451081,0.6260114756510226,0.440550663338804,0.439359355449932,0.8719561989084403,0.36,0.6666666666666666,1.0,0.9285714285714288,0.9968285553505092,1.0,,,,,,0.0699899196624755
electricity,rf,baseline,0.0,3,shap,0.8428718552302487,0.0,0.0,0.0689186473263065,0.7881150493537289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
electricity,rf,baseline,0.0,3,lime,0.8428718552302487,0.0,0.0,0.0689186473263065,0.7881150493537289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
electricity,rf,baseline,0.0,3,pi,0.8428718552302487,0.0,0.0,0.0689186473263065,0.7881150493537289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
electricity,rf,mean_shift,0.25,3,shap,0.668898043254377,0.3069736648521406,0.2228155619179351,0.2100667400247361,0.7305005957620627,0.67,0.7083333333333335,0.8360000000000001,0.5679761904761905,0.5391564795822397,0.8147261904761904,0.7213930348258706,0.8358208955223879,0.6073205401563612,0.6496019959327978,0.8443052594171997,5.841502666473389
electricity,rf,mean_shift,0.25,3,lime,0.668898043254377,0.3069736648521406,0.2228155619179351,0.2100667400247361,0.7305005957620627,0.67,0.8555555555555556,0.84,0.8777777777777779,0.9739856888293228,0.9340079365079366,0.8333333333333333,0.8454545454545457,0.8971861471861472,0.9739162646755866,0.9331709956709956,1.3191723823547363
electricity,rf,mean_shift,0.25,3,pi,0.668898043254377,0.3069736648521406,0.2228155619179351,0.2100667400247361,0.7305005957620627,0.67,0.6666666666666666,0.8,0.3333333333333334,0.9646790873617436,1.0,,,,,,0.6194677352905273
electricity,rf,mean_shift,0.5,3,shap,0.5976165955568633,0.4079741062233338,0.2810822769388505,0.2735317935069417,0.74746857736473,0.555,0.6816666666666668,0.8190000000000001,0.5107142857142858,0.4193122055622523,0.7877916666666667,0.6966966966966969,0.8288288288288287,0.6046761046761048,0.6461325801229643,0.8661947661947661,5.425564765930176
electricity,rf,mean_shift,0.5,3,lime,0.5976165955568633,0.4079741062233338,0.2810822769388505,0.2735317935069417,0.74746857736473,0.555,0.6555555555555557,0.7600000000000001,0.723015873015873,0.9301362912349946,0.8934126984126984,0.648148148148148,0.7444444444444445,0.7367724867724869,0.928188528945294,0.8761243386243387,0.7552051544189453
electricity,rf,mean_shift,0.5,3,pi,0.5976165955568633,0.4079741062233338,0.2810822769388505,0.2735317935069417,0.74746857736473,0.555,0.3333333333333333,0.8,0.2857142857142857,0.941625745130134,0.8571428571428571,,,,,,0.5708599090576172
electricity,rf,mean_shift,1.0,3,shap,0.4988230101515374,0.5406061497719582,0.3859128023702305,0.3826289912258692,0.8224098703777559,0.435,0.66,0.789,0.2435714285714286,0.1100174006036915,0.7037083333333333,0.6513409961685823,0.7999999999999998,0.517241379310345,0.6484035669684429,0.8623152709359604,6.240356206893921
electricity,rf,mean_shift,1.0,3,lime,0.4988230101515374,0.5406061497719582,0.3859128023702305,0.3826289912258692,0.8224098703777559,0.435,0.5666666666666667,0.7133333333333336,0.5269841269841271,0.8784009318918394,0.7124206349206351,0.5777777777777777,0.6933333333333332,0.5666666666666668,0.8811205095901463,0.7122222222222221,0.736229419708252
electricity,rf,mean_shift,1.0,3,pi,0.4988230101515374,0.5406061497719582,0.3859128023702305,0.3826289912258692,0.8224098703777559,0.435,0.3333333333333333,0.6,0.1904761904761905,0.7307903060742058,0.7142857142857143,,,,,,1.077070236206055
electricity,rf,mean_shift,1.5,3,shap,0.4581432985140503,0.5849639546858908,0.4290958243195414,0.4260843928634932,0.8525294172539652,0.375,0.685,0.799,0.0954761904761904,-0.0355942536254282,0.6371845238095237,0.6577777777777776,0.8026666666666665,0.4574603174603175,0.6294556850464855,0.8424761904761905,5.632974624633789
electricity,rf,mean_shift,1.5,3,lime,0.4581432985140503,0.5849639546858908,0.4290958243195414,0.4260843928634932,0.8525294172539652,0.375,0.5222222222222221,0.6800000000000002,0.573809523809524,0.8374128829573146,0.7325000000000002,0.5128205128205128,0.6923076923076923,0.5769230769230769,0.8174492374895408,0.6961538461538462,0.8993980884552002
electricity,rf,mean_shift,1.5,3,pi,0.4581432985140503,0.5849639546858908,0.4290958243195414,0.4260843928634932,0.8525294172539652,0.375,0.3333333333333333,0.6,0.0714285714285714,0.4032828281218098,0.8571428571428571,,,,,,0.6678009033203125
electricity,rf,mean_shift,2.0,3,shap,0.4335000735618655,0.6099014271001912,0.435569027536962,0.4324585284619598,0.8572231658575505,0.37,0.6833333333333332,0.805,0.0967857142857143,-0.0421657031778499,0.6480178571428571,0.6621621621621622,0.7972972972972971,0.4591377091377092,0.6389227625086914,0.8497586872586872,6.9885571002960205
electricity,rf,mean_shift,2.0,3,lime,0.4335000735618655,0.6099014271001912,0.435569027536962,0.4324585284619598,0.8572231658575505,0.37,0.4888888888888888,0.6400000000000001,0.4595238095238096,0.7133335238166946,0.7375000000000002,0.3888888888888888,0.7166666666666667,0.4226190476190476,0.633338611223854,0.6946428571428571,1.1107292175292969
electricity,rf,mean_shift,2.0,3,pi,0.4335000735618655,0.6099014271001912,0.435569027536962,0.4324585284619598,0.8572231658575505,0.37,0.0,0.6,-0.1904761904761905,0.2117299511034512,0.7142857142857143,,,,,,0.6696319580078125
electricity,rf,noise,0.1,3,shap,0.7769604237163454,0.1187288509636604,0.1146324493401531,0.0440211702425993,0.741815954997162,0.895,0.7833333333333333,0.8340000000000001,0.7535714285714286,0.8262333714680775,0.8842142857142857,0.7932960893854749,0.8402234636871507,0.7710827347698855,0.8672760861827622,0.8910148975791434,5.846139430999756
electricity,rf,noise,0.1,3,lime,0.7769604237163454,0.1187288509636604,0.1146324493401531,0.0440211702425993,0.741815954997162,0.895,0.888888888888889,0.86,0.8920634920634921,0.982370996209846,0.926984126984127,0.88,0.856,0.8828571428571429,0.9813313147873348,0.919047619047619,0.7461788654327393
electricity,rf,noise,0.1,3,pi,0.7769604237163454,0.1187288509636604,0.1146324493401531,0.0440211702425993,0.741815954997162,0.895,0.6666666666666666,0.8,0.5714285714285715,0.9640963824333364,1.0,,,,,,0.6749114990234375
electricity,rf,noise,0.25,3,shap,0.7328968662645284,0.1838311019567456,0.1582377751338925,0.0568539525445566,0.7212221440954301,0.825,0.7066666666666667,0.7929999999999998,0.6072619047619048,0.6766276005371392,0.7981964285714285,0.7131313131313131,0.8024242424242423,0.6330447330447331,0.7407962703096947,0.8085714285714285,5.805705785751343
electricity,rf,noise,0.25,3,lime,0.7328968662645284,0.1838311019567456,0.1582377751338925,0.0568539525445566,0.7212221440954301,0.825,0.8333333333333334,0.8400000000000001,0.8626984126984127,0.9676514720179842,0.9077777777777778,0.8550724637681159,0.8434782608695655,0.8726708074534161,0.9663360484120468,0.9178053830227744,2.017179012298584
electricity,rf,noise,0.25,3,pi,0.7328968662645284,0.1838311019567456,0.1582377751338925,0.0568539525445566,0.7212221440954301,0.825,0.6666666666666666,0.6,0.2857142857142857,0.945254685302936,0.8571428571428571,,,,,,1.0370101928710938
electricity,rf,noise,0.5,3,shap,0.6928056495512727,0.2449610122112696,0.1965801918795633,0.0767948279464867,0.7090571052051886,0.71,0.6583333333333334,0.7769999999999999,0.4758333333333334,0.509591275382016,0.7239761904761906,0.6854460093896714,0.7929577464788732,0.5363849765258215,0.669303875696114,0.7596495640509725,5.890026092529297
electricity,rf,noise,0.5,3,lime,0.6928056495512727,0.2449610122112696,0.1965801918795633,0.0767948279464867,0.7090571052051886,0.71,0.6888888888888889,0.786666666666667,0.6865079365079366,0.9310669806063128,0.8605952380952381,0.6833333333333332,0.7700000000000001,0.6595238095238096,0.929478191883128,0.8498214285714287,1.0585691928863523
electricity,rf,noise,0.5,3,pi,0.6928056495512727,0.2449610122112696,0.1965801918795633,0.0767948279464867,0.7090571052051886,0.71,0.3333333333333333,0.8,0.1904761904761905,0.928440231490806,0.8571428571428571,,,,,,0.5330753326416016
electricity,rf,noise,0.75,3,shap,0.6535236133588348,0.3021921435927615,0.2245762127781492,0.1000246412713841,0.7042686714762885,0.655,0.675,0.763,0.3729761904761905,0.3575266767273788,0.6918035714285713,0.6768447837150127,0.7725190839694656,0.4614685568884042,0.5986640704922987,0.7270901490367139,6.312078952789307
electricity,rf,noise,0.75,3,lime,0.6535236133588348,0.3021921435927615,0.2245762127781492,0.1000246412713841,0.7042686714762885,0.655,0.7,0.7600000000000002,0.6611111111111111,0.8986252283104146,0.8375396825396827,0.6470588235294118,0.7176470588235294,0.5798319327731093,0.8868846824611625,0.7721988795518206,0.9892215728759766
electricity,rf,noise,0.75,3,pi,0.6535236133588348,0.3021921435927615,0.2245762127781492,0.1000246412713841,0.7042686714762885,0.655,0.3333333333333333,0.8,0.4285714285714286,0.9390502358486716,1.0,,,,,,0.517162561416626
electricity,rf,noise,1.0,3,shap,0.630572311313815,0.3304398999558628,0.2433823271402748,0.1150283557847907,0.703959361906575,0.585,0.6333333333333333,0.745,0.2633333333333333,0.2256287357086456,0.6469047619047619,0.6353276353276354,0.7452991452991452,0.4137159137159139,0.5385295544423402,0.6938949938949939,5.693540811538696
electricity,rf,noise,1.0,3,lime,0.630572311313815,0.3304398999558628,0.2433823271402748,0.1150283557847907,0.703959361906575,0.585,0.5888888888888889,0.7133333333333335,0.4976190476190477,0.8646970112623319,0.7814682539682541,0.6296296296296295,0.7444444444444446,0.578042328042328,0.8728476708427771,0.7667989417989418,0.7215673923492432
electricity,rf,noise,1.0,3,pi,0.630572311313815,0.3304398999558628,0.2433823271402748,0.1150283557847907,0.703959361906575,0.585,0.3333333333333333,0.8,0.3333333333333334,0.940944074255778,0.8571428571428571,,,,,,0.8755381107330322
electricity,rf,missing,0.1,3,shap,0.8147712225982051,0.0514933058702368,0.0443293520587497,0.0526246716033888,0.7718476691973556,0.93,0.9083333333333334,0.94,0.9077380952380952,0.9133539055510532,0.9581607142857144,0.917562724014337,0.9505376344086022,0.9381720430107529,0.9628791381579022,0.9754672299027138,6.0318567752838135
electricity,rf,missing,0.1,3,lime,0.8147712225982051,0.0514933058702368,0.0443293520587497,0.0526246716033888,0.7718476691973556,0.93,0.9444444444444444,0.8800000000000001,0.9015873015873016,0.98016723353624,0.9158333333333334,0.9404761904761904,0.8785714285714287,0.9039115646258504,0.979877381312742,0.9169642857142858,0.687720775604248
electricity,rf,missing,0.1,3,pi,0.8147712225982051,0.0514933058702368,0.0443293520587497,0.0526246716033888,0.7718476691973556,0.93,1.0,0.8,0.9285714285714288,0.9996651630277148,1.0,,,,,,0.6841371059417725
electricity,rf,missing,0.2,3,shap,0.7868177136972193,0.0987200235397969,0.0847017455928824,0.0440757282875999,0.7543713723185562,0.885,0.8366666666666666,0.882,0.7980952380952382,0.7955566893094561,0.902077380952381,0.8549905838041431,0.903954802259887,0.8483992467043315,0.8874400797495111,0.928981705676621,6.196377992630005
electricity,rf,missing,0.2,3,lime,0.7868177136972193,0.0987200235397969,0.0847017455928824,0.0440757282875999,0.7543713723185562,0.885,0.8555555555555556,0.8733333333333334,0.8761904761904761,0.980022336794018,0.9242857142857144,0.8717948717948717,0.8769230769230771,0.8653846153846154,0.979736014487393,0.9126373626373628,0.7930731773376465
electricity,rf,missing,0.2,3,pi,0.7868177136972193,0.0987200235397969,0.0847017455928824,0.0440757282875999,0.7543713723185562,0.885,1.0,1.0,0.9761904761904764,0.9927981446212824,1.0,,,,,,0.774803638458252
electricity,rf,missing,0.3,3,shap,0.7662203913491246,0.1384434309254082,0.1166838463928155,0.0436656590687369,0.7397377594599538,0.86,0.8116666666666665,0.857,0.7571428571428572,0.74519576969062,0.881184523809524,0.8372093023255814,0.8813953488372093,0.8210132890365449,0.8656701676046373,0.9079111295681064,5.899305105209351
electricity,rf,missing,0.3,3,lime,0.7662203913491246,0.1384434309254082,0.1166838463928155,0.0436656590687369,0.7397377594599538,0.86,0.8777777777777779,0.8400000000000002,0.8436507936507935,0.9730528788325364,0.8944047619047619,0.8888888888888888,0.8500000000000001,0.8660714285714287,0.977686157156775,0.9125496031746032,0.7931973934173584
electricity,rf,missing,0.3,3,pi,0.7662203913491246,0.1384434309254082,0.1166838463928155,0.0436656590687369,0.7397377594599538,0.86,1.0,0.8,0.9285714285714288,0.991712316521529,1.0,,,,,,0.5132982730865479
electricity,rf,missing,0.4,3,shap,0.7355450934235692,0.1755921730175077,0.1453464476822512,0.0359950428813783,0.7266146109814142,0.81,0.755,0.818,0.6376190476190476,0.6165993088551496,0.8184761904761905,0.7839506172839507,0.8444444444444441,0.7258965314520871,0.777361366589656,0.866710758377425,5.50274920463562
electricity,rf,missing,0.4,3,lime,0.7355450934235692,0.1755921730175077,0.1453464476822512,0.0359950428813783,0.7266146109814142,0.81,0.888888888888889,0.8333333333333335,0.8031746031746032,0.9690465408558177,0.8661111111111112,0.8840579710144927,0.8347826086956524,0.7939958592132506,0.96794256182241,0.8806418219461698,0.7147181034088135
electricity,rf,missing,0.4,3,pi,0.7355450934235692,0.1755921730175077,0.1453464476822512,0.0359950428813783,0.7266146109814142,0.81,1.0,0.8,0.8571428571428572,0.9873234493066536,1.0,,,,,,0.5433359146118164
electricity,rf,missing,0.5,3,shap,0.7084743269089304,0.2109018684713844,0.1699952046948998,0.0309057362253861,0.7155255686717,0.765,0.7316666666666666,0.7959999999999999,0.5577380952380954,0.5651502447529733,0.7910238095238096,0.7429193899782135,0.8235294117647058,0.6318082788671026,0.7299993061639423,0.8281746031746032,5.567428350448608
electricity,rf,missing,0.5,3,lime,0.7084743269089304,0.2109018684713844,0.1699952046948998,0.0309057362253861,0.7155255686717,0.765,0.9,0.8600000000000001,0.8182539682539682,0.9687167890050294,0.8667857142857144,0.9,0.8800000000000001,0.8000000000000002,0.9705843806140978,0.8548214285714286,0.741100549697876
electricity,rf,missing,0.5,3,pi,0.7084743269089304,0.2109018684713844,0.1699952046948998,0.0309057362253861,0.7155255686717,0.765,0.6666666666666666,0.8,0.6190476190476191,0.969520522606712,1.0,,,,,,0.4874730110168457
electricity,rf,quantize,32.0,3,shap,0.8177872590848904,0.0499485066941297,0.0587060881845086,0.0540041121028747,0.7678847354309293,0.94,0.8933333333333333,0.88,0.8910714285714287,0.9570618337798704,0.9117738095238096,0.898936170212766,0.8797872340425532,0.8904508611955422,0.9660713594503264,0.9117464539007092,6.063303232192993
electricity,rf,quantize,32.0,3,lime,0.8177872590848904,0.0499485066941297,0.0587060881845086,0.0540041121028747,0.7678847354309293,0.94,0.9,0.8800000000000001,0.9031746031746032,0.9858637606606728,0.925357142857143,0.9012345679012346,0.8740740740740741,0.9012345679012346,0.985774285586288,0.9244708994708996,0.7105538845062256
electricity,rf,quantize,32.0,3,pi,0.8177872590848904,0.0499485066941297,0.0587060881845086,0.0540041121028747,0.7678847354309293,0.94,1.0,1.0,0.9523809523809524,0.9972421197388686,1.0,,,,,,0.5114531517028809
electricity,rf,quantize,16.0,3,shap,0.7841694865381786,0.0950419302633514,0.0912318407662069,0.0322400689457422,0.7719858203306139,0.905,0.8083333333333332,0.8370000000000002,0.7646428571428572,0.8694029988324583,0.8780119047619047,0.813996316758748,0.8430939226519335,0.7796632465140754,0.9053001513248268,0.886667982109971,5.025886297225952
electricity,rf,quantize,16.0,3,lime,0.7841694865381786,0.0950419302633514,0.0912318407662069,0.0322400689457422,0.7719858203306139,0.905,0.9111111111111112,0.8866666666666668,0.9301587301587302,0.9885292292025548,0.9214285714285716,0.9027777777777776,0.8833333333333334,0.929563492063492,0.989694412217005,0.9285714285714288,1.0481548309326172
electricity,rf,quantize,16.0,3,pi,0.7841694865381786,0.0950419302633514,0.0912318407662069,0.0322400689457422,0.7719858203306139,0.905,1.0,0.8,0.7857142857142858,0.9904062675889792,1.0,,,,,,0.7794530391693115
electricity,rf,quantize,8.0,3,shap,0.7733558923054289,0.1196851552155362,0.1116349965491294,0.0479628274140359,0.7581906221789978,0.87,0.81,0.8370000000000002,0.773809523809524,0.8262344652942418,0.8826726190476191,0.8141762452107281,0.8379310344827587,0.8007662835249043,0.8842804848666708,0.8937328954570334,5.611167907714844
electricity,rf,quantize,8.0,3,lime,0.7733558923054289,0.1196851552155362,0.1116349965491294,0.0479628274140359,0.7581906221789978,0.87,0.9222222222222224,0.8466666666666668,0.8880952380952379,0.9826005418644822,0.9375793650793652,0.9090909090909092,0.8454545454545456,0.8831168831168831,0.9811803410280234,0.9148809523809524,0.9363489151000975
electricity,rf,quantize,8.0,3,pi,0.7733558923054289,0.1196851552155362,0.1116349965491294,0.0479628274140359,0.7581906221789978,0.87,1.0,0.8,0.8571428571428572,0.989949807568529,1.0,,,,,,0.5177996158599854
electricity,rf,quantize,4.0,3,shap,0.7488597910843019,0.1721347653376489,0.1391963759225231,0.0734754584056204,0.722189411478348,0.82,0.7533333333333334,0.7859999999999999,0.6564285714285714,0.7308138304249937,0.8078988095238095,0.7682926829268293,0.7999999999999999,0.6951219512195121,0.8288462944070962,0.8259218931475028,7.311571598052978
electricity,rf,quantize,4.0,3,lime,0.7488597910843019,0.1721347653376489,0.1391963759225231,0.0734754584056204,0.722189411478348,0.82,0.8777777777777779,0.8266666666666668,0.9095238095238096,0.9846280545209842,0.9640873015873016,0.8636363636363636,0.8272727272727274,0.9004329004329003,0.9839698419405978,0.9510281385281384,2.049732446670532
electricity,rf,quantize,4.0,3,pi,0.7488597910843019,0.1721347653376489,0.1391963759225231,0.0734754584056204,0.722189411478348,0.82,1.0,1.0,0.9523809523809524,0.9864061027423346,1.0,,,,,,0.6899137496948242
electricity,rf,quantize,2.0,3,shap,0.6774312196557305,0.2950566426364572,0.2070414095988163,0.0694394406073319,0.7022011587242302,0.695,0.5516666666666667,0.7019999999999998,0.365,0.3863671080639302,0.7505773809523809,0.5707434052757794,0.6877697841726619,0.421719767043508,0.5617442502164667,0.7903991092840014,7.697571516036987
electricity,rf,quantize,2.0,3,lime,0.6774312196557305,0.2950566426364572,0.2070414095988163,0.0694394406073319,0.7022011587242302,0.695,0.8,0.8,0.8412698412698413,0.971835800096948,0.9045238095238096,0.8245614035087719,0.8105263157894737,0.8458646616541354,0.9686281603583152,0.8936090225563911,0.8854634761810303
electricity,rf,quantize,2.0,3,pi,0.6774312196557305,0.2950566426364572,0.2070414095988163,0.0694394406073319,0.7022011587242302,0.695,0.3333333333333333,0.8,0.5714285714285715,0.906972629137776,1.0,,,,,,0.5501279830932617
electricity,rf,gradual,0.2,3,shap,0.6558775930557599,0.328674415183169,0.2344109260867642,0.2239172402037824,0.7321493698190461,0.64,0.7,0.8320000000000001,0.5650000000000001,0.5283039706379737,0.8090297619047618,0.7135416666666666,0.8343750000000001,0.6210937500000001,0.6588983175887861,0.8581287202380952,6.598402261734009
electricity,rf,gradual,0.2,3,lime,0.6558775930557599,0.328674415183169,0.2344109260867642,0.2239172402037824,0.7321493698190461,0.64,0.8666666666666667,0.8333333333333335,0.8507936507936508,0.9652369331201646,0.9332142857142858,0.8571428571428571,0.8380952380952381,0.8560090702947848,0.9636836278532844,0.9220521541950112,0.7234456539154053
electricity,rf,gradual,0.2,3,pi,0.6558775930557599,0.328674415183169,0.2344109260867642,0.2239172402037824,0.7321493698190461,0.64,0.6666666666666666,0.8,0.3333333333333334,0.9626662771282652,1.0,,,,,,0.4581770896911621
electricity,rf,gradual,0.4,3,shap,0.5918787700456084,0.4135648080035309,0.2886730166096587,0.281533038875983,0.7552708642648042,0.55,0.6866666666666668,0.815,0.4866666666666667,0.3969562625597143,0.7767559523809524,0.6969696969696971,0.82,0.6008658008658009,0.6484567909512071,0.8633225108225107,6.135926008224487
electricity,rf,gradual,0.4,3,lime,0.5918787700456084,0.4135648080035309,0.2886730166096587,0.281533038875983,0.7552708642648042,0.55,0.6000000000000001,0.7533333333333335,0.6357142857142858,0.9113289417487348,0.8530158730158732,0.6140350877192982,0.7578947368421053,0.6353383458646618,0.9108646741722723,0.8315789473684211,0.9731652736663818
electricity,rf,gradual,0.4,3,pi,0.5918787700456084,0.4135648080035309,0.2886730166096587,0.281533038875983,0.7552708642648042,0.55,0.3333333333333333,0.6,0.0952380952380952,0.933464753649802,0.8571428571428571,,,,,,0.5891811847686768
