budget,dimension,margin,margin_name,rho,signal,unit_id,seed,replications,truth_theta,truth_topk_changed,theory_independent_vector_mse,theory_paired_vector_mse,theory_mse_difference,empirical_independent_vector_mse,empirical_paired_vector_mse,empirical_mse_difference,difference_mcse,difference_ci95_low,difference_ci95_high,empirical_relative_reduction,identity_relative_error,zero_normalized_identity_error,expected_sign,empirical_sign,sign_match,paired_plugin_bias,independent_plugin_bias,paired_split_bias,independent_split_bias,paired_split_mse,independent_split_mse,paired_topk_disagreement,independent_topk_disagreement,paired_topk_condition_error,independent_topk_condition_error,paired_margin_bound_violation,independent_margin_bound_violation
32,32,0.05,near_tie,0.25,moderate,p32_b032_rhop0d25_moderate_near_tie,4290201127,8000,0.30249999999999994,True,2.0,1.5,0.5,1.9958987792273533,1.5018231855472315,0.49407559368012177,0.0069811316388838935,0.4803925756679093,0.5077586116923342,0.24754541604128188,0.011848812639756456,,1,1,True,1.5013272760035161,1.9940599776074743,-0.021907524321137517,-0.007044565295638849,0.3333829142381767,0.5769783724636065,0.596125,0.620125,0.489,0.472875,0.0,0.0
32,32,0.5,separated,0.25,moderate,p32_b032_rhop0d25_moderate_separated,4179645696,8000,1.0,True,2.0,1.5,0.5,2.0093251690562126,1.4994019057054844,0.5099232633507282,0.0069301866807724806,0.49634009745641416,0.5235064292450423,0.2537783685804529,0.01984652670145648,,1,1,True,1.4974679048570705,2.0137732643401978,-0.008255962342468504,-0.017305939466618625,0.46816836450843546,0.7593158977673101,0.962625,0.965625,0.173375,0.164625,0.0,0.0
32,32,0.05,near_tie,0.75,null,p32_b032_rhop0d75_null_near_tie,3276566664,8000,0.0,False,2.0,0.5,1.5,2.004010563117481,0.5005865321902447,1.5034240309272364,0.005746052831073519,1.4921617673783323,1.5146862944761406,0.7502076379220668,0.0022826872848242807,,1,1,True,0.5005865321902447,2.004010563117481,-0.0035271021072105606,-0.014268880093696359,0.031470720009808495,0.5119212585933982,0.287375,0.55275,0.579125,0.69925,0.0,0.0
32,32,0.5,separated,0.75,null,p32_b032_rhop0d75_null_separated,1508223225,8000,0.0,False,2.0,0.5,1.5,1.9921335440592063,0.49957367990890195,1.4925598641503044,0.0056966774387329526,1.4813943763703878,1.503725351930221,0.7492268119279986,0.004960090566463737,,1,1,True,0.49957367990890195,1.992133544059206,-0.0012020626899612932,0.005607400294720238,0.03115576093038005,0.5037802396327555,0.057375,0.074125,0.068625,0.074625,0.0,0.0
32,32,0.05,near_tie,0.75,weak,p32_b032_rhop0d75_weak_near_tie,2225092992,8000,0.009999999999999995,True,2.0,0.5,1.5,1.9930046891199729,0.49801367627792875,1.494991012842044,0.005715764697297086,1.4837881140353417,1.5061939116487464,0.7501191647984378,0.003339324771970631,,1,1,True,0.4981662583063471,1.993420172209795,0.003167536118692008,-0.005269807314357318,0.031812891790312166,0.5145438205521697,0.310875,0.565125,0.812125,0.6965,0.0,0.0
32,32,0.5,separated,0.75,weak,p32_b032_rhop0d75_weak_separated,729362970,8000,0.30250000000000005,True,2.0,0.5,1.5,1.9981934556146885,0.5004331964269104,1.497760259187778,0.005747354465732692,1.486495444434942,1.5090250739406141,0.7495571837547801,0.0014931605414812605,,1,1,True,0.5018529852160487,2.0014264261375208,0.0027030989516752535,0.002975147455893501,0.05032660095251751,0.5689891015329579,0.5865,0.606125,0.48375,0.474625,0.0,0.0
32,32,0.05,near_tie,0.75,moderate,p32_b032_rhop0d75_moderate_near_tie,20451329,8000,0.30249999999999994,True,2.0,0.5,1.5,2.0007485538274783,0.49970519284222165,1.5010433609852567,0.005749525499493943,1.4897742910062486,1.5123124309642648,0.7502408826505089,0.0006955739901711352,,1,1,True,0.4964694699914253,2.001305661913963,-0.0029261498127908236,0.004767141865418767,0.0498404158746862,0.5783622586721263,0.582875,0.613125,0.50175,0.477875,0.0,0.0
32,32,0.5,separated,0.75,moderate,p32_b032_rhop0d75_moderate_separated,2677820851,8000,1.0,True,2.0,0.5,1.5,2.0033355946892826,0.4988753246105363,1.5044602700787464,0.005754408288966306,1.4931816298323723,1.5157389103251204,0.7509776564979809,0.0029735133858309246,,1,1,True,0.5031597511241561,2.0000397842888993,0.003549455088014186,0.014175725887807245,0.09316068505333772,0.7560345887982823,0.968875,0.96675,0.160125,0.161,0.0,0.0
64,32,0.05,near_tie,-0.75,null,p32_b064_rhom0d75_null_near_tie,3084405917,8000,0.0,False,1.0,1.75,-0.75,1.0008911729610317,1.747275891828895,-0.7463847188678634,0.005602324058920552,-0.7573652740233476,-0.7354041637123792,-0.7457201532308078,0.004820374842848807,,-1,-1,True,1.747275891828895,1.0008911729610317,0.003688076683823984,-0.007983659644883989,0.37761249555851817,0.1228858575581807,0.71525,0.479625,0.745875,0.630125,0.0,0.0
64,32,0.5,separated,-0.75,null,p32_b064_rhom0d75_null_separated,3581518888,8000,0.0,False,1.0,1.75,-0.75,1.0038410775221511,1.745684379377251,-0.7418433018550998,0.005643097225387592,-0.7529037724168595,-0.7307828312933402,-0.7390047274078899,0.010875597526533554,,-1,-1,True,1.745684379377251,1.0038410775221511,0.002273589511186537,0.001767717915541453,0.38294391302227926,0.12488804451638376,0.004125,0.00575,0.004125,0.00575,0.0,0.0
64,32,0.05,near_tie,-0.75,weak,p32_b064_rhom0d75_weak_near_tie,3835144826,8000,0.009999999999999995,True,1.0,1.75,-0.75,1.001785471466049,1.7504221852664414,-0.7486367138003924,0.005656341242531339,-0.7597231426357538,-0.737550284965031,-0.7473024266411155,0.0018177149328100957,,-1,-1,True,1.750427964100305,1.001488871955353,-0.008121110412521518,0.004319010907015853,0.3832518709190206,0.12320051448556231,0.782,0.53075,0.5095,0.635875,0.0,0.0
64,32,0.5,separated,-0.75,weak,p32_b064_rhom0d75_weak_separated,2881523037,8000,0.30250000000000005,True,1.0,1.75,-0.75,1.0002888291208387,1.7497694913268915,-0.7494806622060528,0.005634886448001262,-0.7605250396441353,-0.7384362847679703,-0.7492642528706204,0.0006924503919295925,,-1,-1,True,1.7453001252421758,1.0004327342802195,0.0017223009523114619,0.005715294253508751,0.4365759526281598,0.15650638083705012,0.61975,0.619,0.397125,0.395,0.0,0.0
64,32,0.05,near_tie,-0.75,moderate,p32_b064_rhom0d75_moderate_near_tie,3356236665,8000,0.30249999999999994,True,1.0,1.75,-0.75,0.9988077605847137,1.7455988845637622,-0.7467911239790486,0.005642312111125151,-0.7578500557168538,-0.7357321922412433,-0.7476825405740424,0.004278501361268579,,-1,-1,True,1.7457242784286893,1.0017048682093321,-0.005071343051067212,-0.008863164721274353,0.46097073999626126,0.1643067665590009,0.61425,0.620125,0.396375,0.3895,0.0,0.0
64,32,0.5,separated,-0.75,moderate,p32_b064_rhom0d75_moderate_separated,741257123,8000,1.0,True,1.0,1.75,-0.75,0.9973672027833075,1.7453116798280535,-0.747944477044746,0.005673417943437301,-0.7590643762138831,-0.7368245778756088,-0.7499188613356156,0.002740697273672025,,-1,-1,True,1.738894099973804,0.9937803567458761,-0.005809902733218908,2.9718947598178502e-05,0.5893410366872804,0.2535019772795475,0.998,0.9965,0.0505,0.0495,0.0,0.0
64,32,0.05,near_tie,-0.25,null,p32_b064_rhom0d25_null_near_tie,3253151606,8000,0.0,False,1.0,1.25,-0.25,0.995924546563889,1.2495969272921157,-0.25367238072822673,0.004446735396303956,-0.2623879821049825,-0.24495677935147098,-0.25471044127131925,0.014689522912906927,,-1,-1,True,1.2495969272921157,0.995924546563889,0.0016890786121302056,0.0005159745994641911,0.19474115008579673,0.12812630744168405,0.5465,0.480125,0.66025,0.633125,0.0,0.0
64,32,0.5,separated,-0.25,null,p32_b064_rhom0d25_null_separated,3455820812,8000,0.0,False,1.0,1.25,-0.25,1.0033435046214163,1.239703711753812,-0.2363602071323958,0.004435846492489925,-0.24505446625767605,-0.22766594800711557,-0.2355725691587347,0.05455917147041678,,-1,-1,True,1.239703711753812,1.0033435046214163,0.0025440902451005095,-0.001478012144129396,0.20064698482473142,0.12648939885073987,0.005125,0.007,0.005125,0.007,0.0,0.0
64,32,0.05,near_tie,-0.25,weak,p32_b064_rhom0d25_weak_near_tie,372315275,8000,0.009999999999999995,True,1.0,1.25,-0.25,1.008085050635848,1.2496897397202003,-0.24160468908435218,0.004516205692852227,-0.25045645224234253,-0.23275292592636182,-0.23966696950020272,0.0335812436625913,,-1,-1,True,1.2492016571598041,1.0075301131360404,0.001065337126065569,0.00041005153942076135,0.19723853810865677,0.12367993672186484,0.597375,0.52625,0.60175,0.634625,0.0,0.0
64,32,0.5,separated,-0.25,weak,p32_b064_rhom0d25_weak_separated,3686785952,8000,0.30250000000000005,True,1.0,1.25,-0.25,1.0031549223323792,1.244594732676712,-0.2414398103443327,0.004468722729373297,-0.2501985068939044,-0.23268111379476106,-0.24068048211633597,0.034240758622669176,,-1,-1,True,1.2450650161942727,1.0051755078746705,-0.008086479712236416,-0.003342612681607793,0.23655445081576892,0.16810389980098384,0.62675,0.611625,0.389625,0.406875,0.0,0.0
64,32,0.05,near_tie,-0.25,moderate,p32_b064_rhom0d25_moderate_near_tie,2403469027,8000,0.30249999999999994,True,1.0,1.25,-0.25,0.9960857269211665,1.2490163956169904,-0.2529306686958239,0.004447816662443518,-0.2616483893542132,-0.24421294803743462,-0.2539245989174199,0.011722674783295695,,-1,-1,True,1.2500144038275307,0.9945628521188854,0.007123722163643653,-0.001421465973771685,0.2417137659657328,0.1620563393853884,0.6075,0.61475,0.403625,0.395625,0.0,0.0
64,32,0.5,separated,-0.25,moderate,p32_b064_rhom0d25_moderate_separated,3741989046,8000,1.0,True,1.0,1.25,-0.25,1.0071863417949978,1.2461880201350086,-0.23900167834001085,0.004530920413213481,-0.24788228234990928,-0.23012107433011242,-0.23729638540775322,0.04399328663995661,,-1,-1,True,1.2500187012401769,1.0077073397582295,-0.0022739848806418994,-0.0033271787182548307,0.35236190728226685,0.24931915471732424,0.9965,0.9965,0.045125,0.048875,0.0,0.0
64,32,0.05,near_tie,0.0,null,p32_b064_rhop0d00_null_near_tie,1308973175,8000,0.0,False,1.0,1.0,0.0,1.0022363757608508,1.001327662979248,0.0009087127816027607,0.003983073929601209,-0.0068981121204156086,0.00871553768362113,0.0009066850930379289,,0.0009087127816027607,0,1,False,1.001327662979248,1.0022363757608508,0.0007145167303485531,-0.005068637406521059,0.12505720930885894,0.1233957615958451,0.487,0.4825,0.628375,0.626125,0.0,0.0
64,32,0.5,separated,0.0,null,p32_b064_rhop0d00_null_separated,4021695645,8000,0.0,False,1.0,1.0,0.0,0.9980413269263756,0.9969836860852107,0.0010576408411648863,0.003945123016262669,-0.006674800270709945,0.008790081953039718,0.0010597164792985891,,0.0010576408411648863,0,1,False,0.9969836860852106,0.9980413269263756,0.0011499763560429929,0.00040043311312470785,0.12396104016489451,0.12041456497863498,0.006375,0.0055,0.006375,0.005625,0.0,0.0
64,32,0.05,near_tie,0.0,weak,p32_b064_rhop0d00_weak_near_tie,45178945,8000,0.009999999999999995,True,1.0,1.0,0.0,1.00154423953188,1.0069711094619396,-0.005426869930059475,0.003977777323938635,-0.0132233134849792,0.0023695736248602493,-0.005418502464350494,,0.005426869930059475,0,-1,False,1.0075186653905517,1.0018414537327789,0.0024578971763404896,0.005288827687728436,0.12591299137673165,0.12403672624412976,0.533125,0.5235,0.622875,0.628625,0.0,0.0
64,32,0.5,separated,0.0,weak,p32_b064_rhop0d00_weak_separated,4046233135,8000,0.30250000000000005,True,1.0,1.0,0.0,0.9989224171166335,1.0022956161813168,-0.003373199064683252,0.003967576275572665,-0.011149648564805676,0.004403250435439171,-0.003376837887390627,,0.003373199064683252,0,-1,False,1.002081353018989,1.0033759839177687,0.006553653806566584,-0.0034120676670829075,0.16247638368836356,0.1635759294673295,0.618,0.61975,0.401,0.395875,0.0,0.0
64,32,0.05,near_tie,0.0,moderate,p32_b064_rhop0d00_moderate_near_tie,640124026,8000,0.30249999999999994,True,1.0,1.0,0.0,0.9960501237402097,1.0012220232433158,-0.005171899503106037,0.003972573034303993,-0.012958142650341863,0.0026143436441297893,-0.005192408875655197,,0.005171899503106037,0,-1,False,1.0031775892435257,0.9955578177121156,0.0032906533427051188,0.00033151562607186547,0.16167981751624383,0.15892932195554527,0.616125,0.6155,0.393125,0.394,0.0,0.0
64,32,0.5,separated,0.0,moderate,p32_b064_rhop0d00_moderate_separated,214807803,8000,1.0,True,1.0,1.0,0.0,1.0014980457099505,0.9981457029149132,0.0033523427950372664,0.003930066633108089,-0.004350587805854587,0.01105527339592912,0.0033473283441715074,,0.0033523427950372664,0,1,False,0.9952375753208798,1.0058385523781386,0.006952501701107616,0.006279754746146393,0.25439718091702135,0.2479976629383906,0.997625,0.9965,0.046,0.04575,0.0,0.0
64,32,0.05,near_tie,0.25,null,p32_b064_rhop0d25_null_near_tie,3472472390,8000,0.0,False,1.0,0.75,0.25,0.9991512050515308,0.746630701005265,0.2525205040462658,0.003487899818388597,0.24568422040222415,0.25935678769030746,0.2527350242581574,0.010082016185063214,,1,1,True,0.746630701005265,0.9991512050515308,-0.0015333114332460767,-0.0010933815620335881,0.07159764303281625,0.12670676322584054,0.4055,0.483625,0.586875,0.630125,0.0,0.0
64,32,0.5,separated,0.25,null,p32_b064_rhop0d25_null_separated,2533264549,8000,0.0,False,1.0,0.75,0.25,0.9996770956119638,0.7497208392715552,0.24995625634040863,0.003504448367678331,0.2430875375397591,0.2568249751410582,0.25003699438306626,0.000174974638365466,,1,1,True,0.7497208392715552,0.9996770956119638,0.0006390607367653612,0.0018636527476048124,0.06925506744443952,0.12655124742048535,0.00575,0.0055,0.00575,0.0055,0.0,0.0
64,32,0.05,near_tie,0.25,weak,p32_b064_rhop0d25_weak_near_tie,1243374889,8000,0.009999999999999995,True,1.0,0.75,0.25,1.001999026135712,0.7468904488594527,0.25510857727625924,0.003477101343207875,0.2482934586435718,0.26192369590894665,0.2545996259698031,0.020434309105036963,,1,1,True,0.7465366771642645,1.0021848560851678,0.0003197791861132594,-0.0002488150516206083,0.07114737213344832,0.12307066968897866,0.462375,0.520625,0.665125,0.639125,0.0,0.0
64,32,0.5,separated,0.25,weak,p32_b064_rhop0d25_weak_separated,1082534109,8000,0.30250000000000005,True,1.0,0.75,0.25,0.9988073261675342,0.7511064254541853,0.24770090071334894,0.0034936232145692425,0.24085339921279322,0.2545484022139047,0.24799667986396112,0.009196397146604252,,1,1,True,0.749965619061808,0.9965288772468646,-0.006345465921715976,-0.0006166338772858881,0.09907953109748056,0.16302393028032564,0.611375,0.62325,0.404875,0.3935,0.0,0.0
64,32,0.05,near_tie,0.25,moderate,p32_b064_rhop0d25_moderate_near_tie,4066227603,8000,0.30249999999999994,True,1.0,0.75,0.25,0.9988144324601597,0.7494679760190164,0.24934645644114328,0.0034764835649104277,0.24253254865391885,0.25616036422836774,0.24964242439607431,0.0026141742354268693,,1,1,True,0.7505131486107426,1.0008710025884762,-0.003484986743652274,-0.005961828794602775,0.09544244393292066,0.1609887054626004,0.61875,0.61325,0.39075,0.3975,0.0,0.0
64,32,0.5,separated,0.25,moderate,p32_b064_rhop0d25_moderate_separated,954679244,8000,1.0,True,1.0,0.75,0.25,0.9967653115411138,0.7484681888054213,0.2482971227356925,0.0034964478680839404,0.24144408491424796,0.255150160557137,0.24910289298871824,0.006811509057230047,,1,1,True,0.7503970225775347,0.9981794716533974,-0.0024208251475382747,-0.003300912905534248,0.16019515259995354,0.24914055536621252,0.99675,0.996375,0.049375,0.04875,0.0,0.0
64,32,0.05,near_tie,0.75,null,p32_b064_rhop0d75_null_near_tie,2744538954,8000,0.0,False,1.0,0.25,0.75,1.003591965163655,0.25107995946194556,0.7525120057017094,0.0029094597041604124,0.746809464681555,0.7582145467218638,0.7498186831129101,0.003349340935612529,,1,1,True,0.25107995946194556,1.003591965163655,0.0005308684594322184,0.0035154126983894507,0.007746171660487626,0.12036782529683185,0.221125,0.481625,0.503375,0.627625,0.0,0.0
64,32,0.5,separated,0.75,null,p32_b064_rhop0d75_null_separated,3356157109,8000,0.0,False,1.0,0.25,0.75,0.9990758220349177,0.2501919458385936,0.7488838761963241,0.0028964835657963824,0.7432067684073632,0.754560983985285,0.7495766183901812,0.00148816507156783,,1,1,True,0.2501919458385936,0.9990758220349177,0.0007931458358325849,0.001729028491631562,0.007882180088854536,0.12840729056468977,0.004,0.00525,0.0045,0.00525,0.0,0.0
64,32,0.05,near_tie,0.75,weak,p32_b064_rhop0d75_weak_near_tie,403165946,8000,0.009999999999999995,True,1.0,0.25,0.75,0.9972060750497114,0.24981722636062062,0.7473888486890907,0.002847925832309027,0.741806914057765,0.7529707833204164,0.7494828475165807,0.003481535081212369,,1,1,True,0.2498542512054785,0.9974298669126582,0.0008597630914027998,0.0032177756765575886,0.007880781288166695,0.12662184031702597,0.295625,0.5265,0.74575,0.628625,0.0,0.0
64,32,0.5,separated,0.75,weak,p32_b064_rhop0d75_weak_separated,1989707416,8000,0.30250000000000005,True,1.0,0.25,0.75,1.0024867893112457,0.24943602763652006,0.7530507616747256,0.002886810077991671,0.747392613921862,0.7587089094275893,0.7511827284947126,0.0040676822329674955,,1,1,True,0.24985366617881505,1.0019328131559615,0.00020381918395728782,0.005834097271509853,0.016805068712508878,0.16700982007933607,0.615875,0.616,0.39975,0.400125,0.0,0.0
64,32,0.05,near_tie,0.75,moderate,p32_b064_rhop0d75_moderate_near_tie,818134544,8000,0.30249999999999994,True,1.0,0.25,0.75,0.9994301428036159,0.24999159886723402,0.7494385439363819,0.002832726712956055,0.7438863995789881,0.7549906882937757,0.7498658603932498,0.0007486080848241686,,1,1,True,0.2499584606396778,1.0038925699841483,-0.0010898667658569283,-0.004779081915187056,0.016610474127927925,0.15919094651889737,0.608125,0.621875,0.399375,0.388375,0.0,0.0
64,32,0.5,separated,0.75,moderate,p32_b064_rhop0d75_moderate_separated,613605315,8000,1.0,True,1.0,0.25,0.75,0.9972823841535329,0.2511179400620859,0.746164444091447,0.0028886971720472605,0.7405025976342343,0.7518262905486597,0.7481977581753555,0.005114074544737335,,1,1,True,0.25183551780065083,0.9907148500138905,-0.0012472050986940264,0.0004510496493068672,0.0393501490827814,0.2528906325974456,0.99575,0.997,0.048875,0.045,0.0,0.0
128,32,0.05,near_tie,-0.75,null,p32_b128_rhom0d75_null_near_tie,1373664084,8000,0.0,False,0.5,0.875,-0.375,0.5008187416681934,0.8710449185677687,-0.37022617689957527,0.002823224540089775,-0.3757596969981512,-0.3646926568009993,-0.7392418575758106,0.012730194934465958,,-1,-1,True,0.8710449185677688,0.5008187416681934,-0.0011099059851364462,0.0034040910900094354,0.09636107388624905,0.03137198886817665,0.65775,0.456375,0.6785,0.56875,0.0,0.0
128,32,0.5,separated,-0.75,null,p32_b128_rhom0d75_null_separated,652076150,8000,0.0,False,0.5,0.875,-0.375,0.5029530241294221,0.8725435878452398,-0.36959056371581767,0.0028359310603830496,-0.37514898859416845,-0.3640321388374669,-0.7348411203124867,0.014425163424486223,,-1,-1,True,0.8725435878452398,0.5029530241294221,-8.692798425620607e-05,-0.001292869862708438,0.09661728774319055,0.031318876458600015,0.000375,0.0,0.000375,0.0,0.0,0.0
128,32,0.05,near_tie,-0.75,weak,p32_b128_rhom0d75_weak_near_tie,3859157360,8000,0.009999999999999995,True,0.5,0.875,-0.375,0.5020575144763857,0.8718724999153831,-0.3698149854389974,0.00280877887619845,-0.37532019203634637,-0.3643097788416484,-0.736598845302995,0.013826705496006989,,-1,-1,True,0.8716612693212505,0.5024759756456387,-0.004891770568381464,-0.0006852114169943104,0.09737754138076561,0.03104742984336577,0.788,0.554,0.456875,0.562125,0.0,0.0
128,32,0.5,separated,-0.75,weak,p32_b128_rhom0d75_weak_separated,3384964096,8000,0.30250000000000005,True,0.5,0.875,-0.375,0.49969859147193757,0.8776546179352527,-0.3779560264633151,0.0028207785278571086,-0.383484752377915,-0.3724273005487152,-0.7563680044604262,0.007882737235506957,,-1,-1,True,0.8776964874459647,0.4992901698969375,-0.0006063765531323928,-0.003936053592574873,0.1268107953326046,0.050340421721530366,0.65175,0.657375,0.35025,0.344,0.0,0.0
128,32,0.05,near_tie,-0.75,moderate,p32_b128_rhom0d75_moderate_near_tie,217236993,8000,0.30249999999999994,True,0.5,0.875,-0.375,0.49946991451558814,0.8777829985749165,-0.37831308405932834,0.0028372981774747053,-0.38387418848717875,-0.37275197963147794,-0.757429172538322,0.008834890824875577,,-1,-1,True,0.8833334891839753,0.4972096112419208,-0.002265557014116626,0.0013481381222451017,0.1278575968843362,0.05084399405017226,0.660875,0.65975,0.33925,0.340375,0.0,0.0
128,32,0.5,separated,-0.75,moderate,p32_b128_rhom0d75_moderate_separated,3971770226,8000,1.0,True,0.5,0.875,-0.375,0.4993613082947701,0.8723078805413848,-0.37294657224661465,0.0028343213020957984,-0.3785018419987224,-0.3673913024945069,-0.7468471546587394,0.005475807342360935,,-1,-1,True,0.8727111757924002,0.49949396414526936,-0.006183653110757414,0.0012406871735459735,0.2085374587782401,0.09585293425687769,1.0,1.0,0.00775,0.00675,0.0,0.0
128,32,0.05,near_tie,-0.25,null,p32_b128_rhom0d25_null_near_tie,2167244853,8000,0.0,False,0.5,0.625,-0.125,0.5014647948257609,0.6238308529941494,-0.12236605816838853,0.0022210707691822694,-0.12671935687598576,-0.11801275946079127,-0.24401724593828344,0.0210715346528918,,-1,-1,True,0.6238308529941494,0.5014647948257609,-0.0008801676765658927,-0.000555793489894979,0.04967233244394025,0.03068104654923461,0.526875,0.4555,0.608125,0.570875,0.0,0.0
128,32,0.5,separated,-0.25,null,p32_b128_rhom0d25_null_separated,2355093551,8000,0.0,False,0.5,0.625,-0.125,0.4995386799908294,0.6255753361803673,-0.1260366561895379,0.0022285932704960124,-0.1304046989997101,-0.12166861337936573,-0.2523061000838849,0.00829324951630328,,-1,-1,True,0.6255753361803674,0.4995386799908294,-0.002141439560710625,0.001103770163780294,0.047727069305697124,0.030142130714216796,0.000125,0.0,0.000125,0.0,0.0,0.0
128,32,0.05,near_tie,-0.25,weak,p32_b128_rhom0d25_weak_near_tie,1450484729,8000,0.009999999999999995,True,0.5,0.625,-0.125,0.5014904049257333,0.627390590722868,-0.1259001857971347,0.0022670742287719814,-0.13034365128552777,-0.1214567203087416,-0.25105203322041536,0.007201486377077515,,-1,-1,True,0.627537072682976,0.5012831311415354,0.0018779123165067139,0.004520103637340289,0.049695069838312025,0.031574009723463345,0.613375,0.54825,0.537,0.5685,0.0,0.0
128,32,0.5,separated,-0.25,weak,p32_b128_rhom0d25_weak_separated,211982235,8000,0.30250000000000005,True,0.5,0.625,-0.125,0.5013883833247832,0.624824898234307,-0.12343651490952379,0.0022572659621872206,-0.12786075619541074,-0.11901227362363684,-0.24618941925019744,0.012507880723809706,,-1,-1,True,0.6262361632336146,0.5031225966114921,0.0009687633161971076,-0.003959535048770391,0.07145494500133191,0.04995763306120747,0.655,0.661,0.347,0.341125,0.0,0.0
128,32,0.05,near_tie,-0.25,moderate,p32_b128_rhom0d25_moderate_near_tie,2820153563,8000,0.30249999999999994,True,0.5,0.625,-0.125,0.5000833576474737,0.6233132179397515,-0.12322986029227778,0.0022584997297766646,-0.12765651976264003,-0.11880320082191552,-0.2464186388285028,0.014161117661777745,,-1,-1,True,0.6211430908147779,0.49864070353849804,-0.0023328114432225044,0.0015000841191296632,0.0725146640956693,0.049793595595789254,0.653,0.660125,0.347,0.34,0.0,0.0
128,32,0.5,separated,-0.25,moderate,p32_b128_rhom0d25_moderate_separated,3527157354,8000,1.0,True,0.5,0.625,-0.125,0.5003668216996456,0.6214983623661422,-0.12113154066649656,0.002215708067688013,-0.12547432847916506,-0.11678875285382806,-0.24208547692078586,0.030947674668027503,,-1,-1,True,0.6173182216739206,0.4995631709616888,0.001517696373703581,0.007037455214883082,0.1272295576684566,0.09393438585594134,0.999875,1.0,0.00775,0.007375,0.0,0.0
128,32,0.05,near_tie,0.0,null,p32_b128_rhop0d00_null_near_tie,193555501,8000,0.0,False,0.5,0.5,0.0,0.4982364658253365,0.5003246440722275,-0.0020881782468910592,0.0019464200079470256,-0.005903161462467229,0.0017268049686851106,-0.00419113892723999,,0.0041763564937821185,0,-1,False,0.5003246440722275,0.4982364658253365,0.00024490795764732905,0.0009012848960294524,0.031134402176644368,0.03196417971131702,0.453,0.445,0.57125,0.567875,0.0,0.0
128,32,0.5,separated,0.0,null,p32_b128_rhop0d00_null_separated,573848384,8000,0.0,False,0.5,0.5,0.0,0.5003576973551025,0.4972257794040428,0.003131917951059715,0.0019458296404169387,-0.0006819081441574847,0.006945744046276915,0.006259357990523684,,0.00626383590211943,0,1,False,0.4972257794040428,0.5003576973551024,-0.0007118277995114104,-0.0017996908774251899,0.031003285993357103,0.03138466668456477,0.000125,0.0,0.000125,0.0,0.0,0.0
128,32,0.05,near_tie,0.0,weak,p32_b128_rhop0d00_weak_near_tie,3244565456,8000,0.009999999999999995,True,0.5,0.5,0.0,0.4990244703740384,0.5008918113422798,-0.001867340968241371,0.0019647148591360472,-0.005718182092148024,0.0019835001556652815,-0.0037419827665801098,,0.003734681936482742,0,-1,False,0.5012751879110238,0.49972412093143126,0.00040824050104418426,-0.0034156055744987432,0.03293070480140473,0.03068114250284288,0.561125,0.544375,0.560375,0.566,0.0,0.0
128,32,0.5,separated,0.0,weak,p32_b128_rhop0d00_weak_separated,3123095436,8000,0.30250000000000005,True,0.5,0.5,0.0,0.5007008307430618,0.5017392445929765,-0.0010384138499146545,0.0019669456969066373,-0.004893627415851663,0.0028167997160223547,-0.002073920764967818,,0.002076827699829309,0,-1,False,0.49990094656526224,0.5017075868913738,-0.0034547158264148226,-0.0018375080828842982,0.05036743972259659,0.05065725482058208,0.66175,0.65125,0.340125,0.350125,0.0,0.0
128,32,0.05,near_tie,0.0,moderate,p32_b128_rhop0d00_moderate_near_tie,3127378951,8000,0.30249999999999994,True,0.5,0.5,0.0,0.5009950142366307,0.5007575149533235,0.0002374992833071854,0.001971141378099328,-0.0036259378177674975,0.004100936384381868,0.0004740551833016804,,0.0004749985666143708,0,1,False,0.5020489612746064,0.5001498472598154,-0.0025492752983137246,0.0008483666536844847,0.05079292139217802,0.05120541072981615,0.6585,0.658125,0.341875,0.342,0.0,0.0
128,32,0.5,separated,0.0,moderate,p32_b128_rhop0d00_moderate_separated,3526487560,8000,1.0,True,0.5,0.5,0.0,0.4987664126588019,0.49750827727436453,0.0012581353844373644,0.0019751154458166878,-0.0026130908893633436,0.005129361658238072,0.0025224942027081143,,0.0025162707688747288,0,1,False,0.4946036063179531,0.4935927383389853,0.004081324255483798,0.004255260681891526,0.09168332658568736,0.090925405638307,0.999875,1.0,0.007375,0.007875,0.0,0.0
128,32,0.05,near_tie,0.25,null,p32_b128_rhop0d25_null_near_tie,866989790,8000,0.0,False,0.5,0.375,0.125,0.5007598246626048,0.3744101976782986,0.12634962698430624,0.00173863162065797,0.12294190900781662,0.12975734496079586,0.25231582239936357,0.010797015874449922,,1,1,True,0.3744101976782986,0.5007598246626048,-0.0018563745859346145,0.0012313096596934896,0.017664471963379797,0.0312708332197838,0.373625,0.448375,0.527125,0.57075,0.0,0.0
128,32,0.5,separated,0.25,null,p32_b128_rhop0d25_null_separated,1224578002,8000,0.0,False,0.5,0.375,0.125,0.4977257577163811,0.37514405076958973,0.12258170694679138,0.0017508413842321658,0.11915005783369634,0.12601335605988642,0.24628363118921015,0.01934634442566896,,1,1,True,0.37514405076958973,0.49772575771638106,0.0013123433441767256,-0.0011701723858402924,0.01791040548971254,0.03148520475335684,0.000125,0.0,0.000125,0.0,0.0,0.0
