dataset,model,scenario,severity,seed,method,acc_v2,flip_v2,dconf_v2,ece_v2,mean_conf_v2,stable_frac_v2,expl_time_s_v2,top3_all_v2,top5_all_v2,spearman_all_v2,cosine_all_v2,sign_all_v2,top3_stable_v2,top5_stable_v2,spearman_stable_v2,cosine_stable_v2,sign_stable_v2,acc_legacy,flip_legacy,dconf_legacy,ece_legacy,mean_conf_legacy,stable_frac_legacy,expl_time_s_legacy,top3_all_legacy,top5_all_legacy,spearman_all_legacy,cosine_all_legacy,sign_all_legacy,top3_stable_legacy,top5_stable_legacy,spearman_stable_legacy,cosine_stable_legacy,sign_stable_legacy,key_match_status,delta_acc,delta_flip,delta_dconf,delta_ece,delta_mean_conf,delta_stable_frac,delta_expl_time_s,delta_top3_all,delta_top5_all,delta_spearman_all,delta_cosine_all,delta_sign_all,delta_top3_stable,delta_top5_stable,delta_spearman_stable,delta_cosine_stable,delta_sign_stable,comparison_use
electricity,hgb,mean_shift,2.0,4,pi,0.4245255259673385,0.5731204943357363,0.5605173429208101,0.5631517694826904,0.9876772954500288,0.425,0.5133174000002327,0.6666666666666666,1.0,0.8333333333333335,0.910215932921016,1.0,,,,,,0.4245255259673385,0.5731204943357363,0.5605173429208101,0.5631517694826904,0.9876772954500288,0.42,0.5157656669616699,0.3333333333333333,0.8,0.2142857142857143,0.7012871210313087,0.3333333333333333,,,,,,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,-0.0024482669614371844,0.3333333333333333,0.19999999999999996,0.6190476190476192,0.20892881188970724,0.6666666666666667,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,mean_shift,2.0,4,shap,0.4245255259673385,0.5731204943357363,0.5605173429208101,0.5631517694826904,0.9876772954500288,0.425,0.8994754000004832,0.5983333333333334,0.741,0.0933333333333333,-0.0477701373531873,0.5827797619047619,0.611764705882353,0.7670588235294117,0.3120448179271709,0.4902107714441556,0.7202380952380952,0.4245255259673385,0.5731204943357363,0.5605173429208101,0.5631517694826904,0.9876772954500288,0.42,1.102060317993164,0.59,0.7559999999999999,0.1802380952380952,0.1240248686125361,0.6254404761904763,0.6428571428571428,0.7714285714285712,0.4365079365079365,0.7209204996306422,0.7583475056689343,both,0.0,0.0,0.0,0.0,0.0,0.0050000000000000044,-0.20258491799268086,0.008333333333333415,-0.014999999999999902,-0.0869047619047619,-0.1717950059657234,-0.042660714285714385,-0.031092436974789806,-0.0043697478991595595,-0.12446311858076559,-0.2307097281864866,-0.03810941043083904,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,0,lime,0.8455936442548183,0.0844490216271884,0.07134358618831,0.0276459474851471,0.8541779943250299,0.905,1.915425199999845,0.9666666666666668,0.94,0.8746031746031747,0.9884888873443796,0.9444444444444444,0.9753086419753086,0.9629629629629628,0.9444444444444444,0.9946495777856076,0.9790123456790124,0.8511843460350155,0.0748859791084301,0.0663277001836514,0.0259281535599041,0.853871758991342,0.93,0.929983377456665,0.7111111111111111,0.6533333333333337,0.6373015873015875,0.9878167956343544,0.8772222222222222,0.7126436781609196,0.6482758620689657,0.625615763546798,0.9876781201200054,0.8729885057471264,both,-0.00559070178019716,0.009563042518758294,0.00501588600465859,0.001717793925242999,0.0003062353336878987,-0.025000000000000022,0.98544182254318,0.25555555555555565,0.2866666666666663,0.23730158730158724,0.0006720917100251356,0.06722222222222218,0.2626649638143891,0.3146871008939971,0.3188286808976464,0.006971457665602143,0.10602383993188602,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,0,pi,0.8455936442548183,0.0844490216271884,0.07134358618831,0.0276459474851471,0.8541779943250299,0.905,0.5558172999999442,1.0,0.8,0.9523809523809524,0.998558943568593,1.0,,,,,,0.8511843460350155,0.0748859791084301,0.0663277001836514,0.0259281535599041,0.853871758991342,0.93,0.4334988594055176,1.0,1.0,0.9761904761904764,0.9997254683217814,1.0,,,,,,both,-0.00559070178019716,0.009563042518758294,0.00501588600465859,0.001717793925242999,0.0003062353336878987,-0.025000000000000022,0.12231844059442665,0.0,-0.19999999999999996,-0.023809523809523947,-0.0011665247531884582,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,0,shap,0.8455936442548183,0.0844490216271884,0.07134358618831,0.0276459474851471,0.8541779943250299,0.905,1.149063699999715,0.9366666666666664,0.941,0.8889285714285714,0.8985718221426184,0.936125,0.9539594843462246,0.9558011049723756,0.9388318863456984,0.9714637758804436,0.9618061036569324,0.8511843460350155,0.0748859791084301,0.0663277001836514,0.0259281535599041,0.853871758991342,0.93,0.5831611156463623,0.935,0.95,0.8776190476190476,0.8897272720941851,0.9417440476190476,0.9480286738351252,0.956989247311828,0.909626216077829,0.9400775806001408,0.9584293394777266,both,-0.00559070178019716,0.009563042518758294,0.00501588600465859,0.001717793925242999,0.0003062353336878987,-0.025000000000000022,0.5659025843533527,0.001666666666666372,-0.009000000000000008,0.01130952380952377,0.00884455004843332,-0.005619047619047635,0.005930810511099338,-0.0011881423394524138,0.029205670267869355,0.03138619528030284,0.003376764179205849,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,1,lime,0.8492717375312638,0.0769457113432396,0.0655967343937897,0.0255525567128967,0.8549995531739588,0.915,2.162348600000769,0.9444444444444444,0.9466666666666668,0.9277777777777776,0.9971644786174888,0.9638888888888888,0.9523809523809524,0.95,0.9472789115646256,0.9978960791130927,0.9791666666666666,0.8464028247756363,0.0789318817125202,0.0665023695310546,0.0246798944753639,0.8529874001820473,0.95,3.088634490966797,0.6555555555555556,0.7400000000000002,0.6007936507936509,0.945389820177018,0.8068253968253969,0.6666666666666667,0.7448275862068967,0.5985221674876847,0.9716813472646154,0.8174055829228244,both,0.0028689127556275063,-0.0019861703692806015,-0.0009056351372648958,0.0008726622375328022,0.0020121529919114867,-0.03499999999999992,-0.9262858909660281,0.28888888888888886,0.20666666666666655,0.3269841269841267,0.0517746584404708,0.1570634920634919,0.2857142857142857,0.20517241379310325,0.3487567440769409,0.026214731848477335,0.16176108374384224,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,1,pi,0.8492717375312638,0.0769457113432396,0.0655967343937897,0.0255525567128967,0.8549995531739588,0.915,0.5684756999999081,1.0,1.0,1.0,0.99939767676845,1.0,,,,,,0.8464028247756363,0.0789318817125202,0.0665023695310546,0.0246798944753639,0.8529874001820473,0.95,9.725149869918823,1.0,0.8,0.9761904761904764,0.9999087444002808,1.0,,,,,,both,0.0028689127556275063,-0.0019861703692806015,-0.0009056351372648958,0.0008726622375328022,0.0020121529919114867,-0.03499999999999992,-9.156674169918915,0.0,0.19999999999999996,0.023809523809523614,-0.0005110676318307306,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,1,shap,0.8492717375312638,0.0769457113432396,0.0655967343937897,0.0255525567128967,0.8549995531739588,0.915,1.1019845000000714,0.93,0.952,0.8647619047619048,0.8777340356802134,0.9331964285714288,0.9417122040072858,0.9650273224043716,0.9067135050741608,0.9348909903127686,0.9565183450429352,0.8464028247756363,0.0789318817125202,0.0665023695310546,0.0246798944753639,0.8529874001820473,0.95,0.8007032871246338,0.9233333333333332,0.947,0.905,0.918604654790311,0.9556488095238096,0.9385964912280702,0.956842105263158,0.9340852130325816,0.9584627732488252,0.9656892230576444,both,0.0028689127556275063,-0.0019861703692806015,-0.0009056351372648958,0.0008726622375328022,0.0020121529919114867,-0.03499999999999992,0.30128121287543763,0.006666666666666821,0.0050000000000000044,-0.040238095238095184,-0.040870619110097595,-0.02245238095238078,0.003115712779215629,0.008185217141213563,-0.02737170795842081,-0.023571782936056662,-0.009170878014709172,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,2,lime,0.8436074738855377,0.079079005443578,0.0670425173045478,0.0275659910512646,0.8518196690510023,0.9,2.0650838000001386,0.9555555555555556,0.96,0.9507936507936507,0.9977101183410908,0.9755555555555556,0.9555555555555556,0.96,0.9507936507936507,0.9977101183410908,0.9755555555555556,0.8452258349271737,0.0799617478299249,0.0698099320594642,0.0284166019781355,0.8516450622174245,0.87,0.5985107421875,0.7444444444444446,0.7400000000000002,0.565079365079365,0.9746951801837104,0.7933333333333333,0.7530864197530865,0.7481481481481483,0.5828924162257496,0.9742535565521556,0.8104938271604938,both,-0.0016183610416360406,-0.0008827423863469047,-0.002767414754916403,-0.0008506109268708976,0.00017460683357772844,0.030000000000000027,1.4665730578126386,0.21111111111111103,0.21999999999999975,0.3857142857142858,0.023014938157380427,0.18222222222222229,0.20246913580246906,0.21185185185185162,0.36790123456790114,0.023456561788935182,0.16506172839506184,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,2,pi,0.8436074738855377,0.079079005443578,0.0670425173045478,0.0275659910512646,0.8518196690510023,0.9,0.4955049000000144,1.0,0.8,0.9285714285714288,0.9995263001706148,1.0,,,,,,0.8452258349271737,0.0799617478299249,0.0698099320594642,0.0284166019781355,0.8516450622174245,0.87,0.5559062957763672,1.0,0.6,0.5952380952380953,0.9996798578783218,1.0,,,,,,both,-0.0016183610416360406,-0.0008827423863469047,-0.002767414754916403,-0.0008506109268708976,0.00017460683357772844,0.030000000000000027,-0.060401395776352784,0.0,0.20000000000000007,0.3333333333333335,-0.00015355770770697497,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,2,shap,0.8436074738855377,0.079079005443578,0.0670425173045478,0.0275659910512646,0.8518196690510023,0.9,1.0738006999999925,0.9283333333333332,0.942,0.8745238095238096,0.8790466395345075,0.937404761904762,0.95,0.9555555555555556,0.9145502645502646,0.9545691181193948,0.9625066137566138,0.8452258349271737,0.0799617478299249,0.0698099320594642,0.0284166019781355,0.8516450622174245,0.87,0.7552893161773682,0.92,0.931,0.8369047619047619,0.8195014328285294,0.9228809523809524,0.9406130268199234,0.9459770114942528,0.9035303776683088,0.921257898249055,0.958552271483306,both,-0.0016183610416360406,-0.0008827423863469047,-0.002767414754916403,-0.0008506109268708976,0.00017460683357772844,0.030000000000000027,0.31851138382262434,0.008333333333333193,0.010999999999999899,0.03761904761904766,0.05954520670597807,0.014523809523809605,0.00938697318007653,0.009578544061302763,0.011019886881955765,0.0333112198703398,0.00395434227330782,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,3,lime,0.8528762689421804,0.0737825511254965,0.0644880793104298,0.022284799277525,0.8524015149538989,0.935,2.4313894000006258,0.9111111111111112,0.94,0.9388888888888888,0.991945476272374,0.9666666666666668,0.9487179487179488,0.9692307692307692,0.9679487179487178,0.9960329541359833,0.9871794871794872,0.848315433279388,0.0776077681329998,0.0665385156966601,0.0254402440608757,0.8521225159943748,0.895,0.5475475788116455,0.6777777777777778,0.6866666666666669,0.6373015873015874,0.987633719104556,0.8444444444444444,0.6777777777777778,0.6866666666666669,0.6373015873015874,0.987633719104556,0.8444444444444444,both,0.004560835662792417,-0.0038252170075032954,-0.0020504363862303004,-0.0031554447833507006,0.0002789989595241016,0.040000000000000036,1.8838418211889802,0.2333333333333334,0.2533333333333331,0.3015873015873014,0.004311757167817953,0.12222222222222234,0.270940170940171,0.28256410256410236,0.33064713064713047,0.008399235031427255,0.14273504273504278,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,3,pi,0.8528762689421804,0.0737825511254965,0.0644880793104298,0.022284799277525,0.8524015149538989,0.935,0.721397700000125,1.0,1.0,1.0,0.9996790488511086,1.0,,,,,,0.848315433279388,0.0776077681329998,0.0665385156966601,0.0254402440608757,0.8521225159943748,0.895,0.2966301441192627,1.0,1.0,0.9761904761904764,0.9998282202851884,1.0,,,,,,both,0.004560835662792417,-0.0038252170075032954,-0.0020504363862303004,-0.0031554447833507006,0.0002789989595241016,0.040000000000000036,0.42476755588086235,0.0,0.0,0.023809523809523614,-0.00014917143407977562,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,3,shap,0.8528762689421804,0.0737825511254965,0.0644880793104298,0.022284799277525,0.8524015149538989,0.935,1.3745389999994586,0.93,0.953,0.8991666666666667,0.9075453827050324,0.9489821428571428,0.9447415329768272,0.9614973262032086,0.9288260758848996,0.9544536922273402,0.9642284186401834,0.848315433279388,0.0776077681329998,0.0665385156966601,0.0254402440608757,0.8521225159943748,0.895,0.628730058670044,0.9316666666666664,0.936,0.8848809523809524,0.8852004066117652,0.9432321428571429,0.951582867783985,0.9508379888268156,0.9268422452779996,0.940614221105434,0.9706504389465284,both,0.004560835662792417,-0.0038252170075032954,-0.0020504363862303004,-0.0031554447833507006,0.0002789989595241016,0.040000000000000036,0.7458089413294147,-0.001666666666666372,0.016999999999999904,0.014285714285714235,0.022344976093267133,0.005749999999999922,-0.006841334807157873,0.010659337376393019,0.0019838306068999945,0.0138394711219062,-0.006422020306344978,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,4,lime,0.8424304840370752,0.0791525673091069,0.0682856291572528,0.0306524866009579,0.8527524546839451,0.915,1.8945734999997512,0.9333333333333332,0.9133333333333334,0.9174603174603174,0.9972644461964416,0.9626984126984126,0.96,0.936,0.9571428571428572,0.9985322627815288,0.98,0.8452258349271737,0.0784169486538178,0.0677734412659852,0.0267757819304817,0.8527189875623559,0.905,0.7991392612457275,0.7000000000000001,0.7200000000000003,0.6103174603174603,0.9875193795780722,0.825,0.7037037037037037,0.7333333333333335,0.6155202821869489,0.988298297104371,0.8345679012345679,both,-0.0027953508900985247,0.0007356186552890942,0.0005121878912675987,0.0038767046704762005,3.346712158924792e-05,0.010000000000000009,1.0954342387540237,0.23333333333333317,0.19333333333333313,0.30714285714285716,0.00974506661836938,0.13769841269841265,0.25629629629629624,0.20266666666666655,0.3416225749559083,0.010233965677157841,0.14543209876543206,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,4,pi,0.8424304840370752,0.0791525673091069,0.0682856291572528,0.0306524866009579,0.8527524546839451,0.915,0.6094306000004508,1.0,1.0,0.9523809523809524,0.9995932261588926,1.0,,,,,,0.8452258349271737,0.0784169486538178,0.0677734412659852,0.0267757819304817,0.8527189875623559,0.905,0.4528076648712158,1.0,1.0,0.9761904761904764,0.998787716339965,1.0,,,,,,both,-0.0027953508900985247,0.0007356186552890942,0.0005121878912675987,0.0038767046704762005,3.346712158924792e-05,0.010000000000000009,0.15662293512923497,0.0,0.0,-0.023809523809523947,0.0008055098189275745,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.1,4,shap,0.8424304840370752,0.0791525673091069,0.0682856291572528,0.0306524866009579,0.8527524546839451,0.915,1.017573199999788,0.9333333333333332,0.9370000000000002,0.8644047619047619,0.8644771110840327,0.935595238095238,0.9398907103825136,0.9519125683060108,0.8965651834504295,0.910996580488248,0.9523289097059588,0.8452258349271737,0.0784169486538178,0.0677734412659852,0.0267757819304817,0.8527189875623559,0.905,0.9684455394744872,0.9266666666666664,0.944,0.8736904761904762,0.8916382067183218,0.934279761904762,0.9484346224677715,0.954696132596685,0.914759273875296,0.9542727395999228,0.9554985530123652,both,-0.0027953508900985247,0.0007356186552890942,0.0005121878912675987,0.0038767046704762005,3.346712158924792e-05,0.010000000000000009,0.04912766052530071,0.006666666666666821,-0.006999999999999784,-0.009285714285714342,-0.027161095634289145,0.001315476190476006,-0.008543912085257954,-0.0027835642906741676,-0.018194090424866527,-0.043276159111674706,-0.0031696433064063445,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,0,lime,0.7913049874944829,0.1530086803001324,0.1320615515443046,0.0679588354812553,0.8436164097777807,0.825,2.475608899999316,0.8555555555555555,0.8933333333333334,0.8452380952380953,0.983262966376784,0.9309523809523808,0.8888888888888888,0.9333333333333332,0.9265873015873016,0.9926653593848366,0.9847222222222222,0.7965278799470354,0.1494041488892158,0.1273638973587666,0.0671717239618098,0.8448658539126868,0.87,0.465052843093872,0.7333333333333335,0.7000000000000001,0.6142857142857142,0.9855568447038482,0.8611111111111112,0.72,0.6880000000000002,0.5971428571428572,0.9847213314785626,0.8613333333333333,both,-0.0052228924525525855,0.0036045314109166005,0.004697654185537997,0.0007871115194454936,-0.0012494441349060192,-0.04500000000000004,2.010556056905444,0.12222222222222201,0.19333333333333336,0.23095238095238113,-0.0022938783270641805,0.0698412698412696,0.16888888888888887,0.24533333333333307,0.32944444444444443,0.00794402790627402,0.12338888888888888,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,0,pi,0.7913049874944829,0.1530086803001324,0.1320615515443046,0.0679588354812553,0.8436164097777807,0.825,0.7687394000004133,1.0,0.8,0.9285714285714288,0.9944429783768832,1.0,,,,,,0.7965278799470354,0.1494041488892158,0.1273638973587666,0.0671717239618098,0.8448658539126868,0.87,0.3312609195709228,1.0,1.0,1.0,0.998562915367152,1.0,,,,,,both,-0.0052228924525525855,0.0036045314109166005,0.004697654185537997,0.0007871115194454936,-0.0012494441349060192,-0.04500000000000004,0.4374784804294905,0.0,-0.19999999999999996,-0.07142857142857117,-0.004119936990268802,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,0,shap,0.7913049874944829,0.1530086803001324,0.1320615515443046,0.0679588354812553,0.8436164097777807,0.825,1.2647010000000591,0.8733333333333333,0.892,0.7667857142857143,0.8093734828714022,0.8813809523809525,0.9050505050505048,0.9127272727272728,0.8370851370851373,0.9375860132500488,0.9128138528138529,0.7965278799470354,0.1494041488892158,0.1273638973587666,0.0671717239618098,0.8448658539126868,0.87,0.6560866832733154,0.8933333333333333,0.899,0.7639285714285715,0.8195336120399727,0.8784464285714286,0.9022988505747126,0.913793103448276,0.8052818828680898,0.9024068838162528,0.9006020799124246,both,-0.0052228924525525855,0.0036045314109166005,0.004697654185537997,0.0007871115194454936,-0.0012494441349060192,-0.04500000000000004,0.6086143167267437,-0.020000000000000018,-0.007000000000000006,0.0028571428571427804,-0.010160129168570453,0.002934523809523859,0.0027516544757921757,-0.0010658307210031914,0.03180325421704755,0.035179129433795975,0.012211772901428275,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,1,lime,0.791157863763425,0.150066205678976,0.12718987909269,0.0710567442992816,0.8459357503964993,0.845,2.0404755999998088,0.8666666666666667,0.9133333333333334,0.8357142857142856,0.9877248929090976,0.9268253968253968,0.8888888888888888,0.9416666666666668,0.8482142857142857,0.9893883065048432,0.927281746031746,0.7899073120494335,0.1527879947035456,0.1285115695027115,0.0714367613135472,0.8450675289251088,0.885,0.8569169044494629,0.6888888888888889,0.706666666666667,0.5246031746031746,0.9665676962054212,0.7526984126984128,0.6923076923076923,0.7076923076923077,0.5521978021978023,0.9705895183394448,0.765934065934066,both,0.0012505517139914657,-0.0027217890245695986,-0.0013216904100215032,-0.000380017014265599,0.000868221471390429,-0.040000000000000036,1.1835586955503459,0.1777777777777778,0.20666666666666644,0.311111111111111,0.02115719670367644,0.17412698412698402,0.19658119658119655,0.23397435897435903,0.29601648351648335,0.018798788165398372,0.16134768009767997,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,1,pi,0.791157863763425,0.150066205678976,0.12718987909269,0.0710567442992816,0.8459357503964993,0.845,0.5223298000000796,1.0,0.8,0.9761904761904764,0.998758400963779,1.0,,,,,,0.7899073120494335,0.1527879947035456,0.1285115695027115,0.0714367613135472,0.8450675289251088,0.885,0.4101824760437011,1.0,0.6,0.6428571428571429,0.9983506000948172,1.0,,,,,,both,0.0012505517139914657,-0.0027217890245695986,-0.0013216904100215032,-0.000380017014265599,0.000868221471390429,-0.040000000000000036,0.11214732395637844,0.0,0.20000000000000007,0.3333333333333335,0.0004078008689617496,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,1,shap,0.791157863763425,0.150066205678976,0.12718987909269,0.0710567442992816,0.8459357503964993,0.845,1.0990787999999156,0.8816666666666666,0.919,0.7689285714285714,0.7638399424978799,0.8784583333333333,0.9092702169625244,0.9349112426035504,0.840377571146802,0.8928497135437028,0.9174344885883348,0.7899073120494335,0.1527879947035456,0.1285115695027115,0.0714367613135472,0.8450675289251088,0.885,1.636894941329956,0.8883333333333334,0.909,0.8190476190476191,0.8622511180561756,0.917595238095238,0.9058380414312616,0.9163841807909604,0.8595641646489105,0.9321143131110788,0.9364339521119184,both,0.0012505517139914657,-0.0027217890245695986,-0.0013216904100215032,-0.000380017014265599,0.000868221471390429,-0.040000000000000036,-0.5378161413300404,-0.006666666666666821,0.010000000000000009,-0.05011904761904773,-0.0984111755582957,-0.03913690476190468,0.003432175531262849,0.018527061812590007,-0.019186593502108495,-0.039264599567376046,-0.018999463523583615,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,2,lime,0.7940267765190525,0.1474915403854641,0.1264915643355184,0.0653869954963287,0.8444006517910674,0.865,2.112107200000537,0.8888888888888888,0.9133333333333334,0.9190476190476192,0.996260877024562,0.972222222222222,0.91025641025641,0.9307692307692308,0.9496336996336996,0.9977355692137618,0.9807692307692308,0.7913049874944829,0.1480064734441665,0.1267187409340753,0.0652618206578549,0.8444300001502233,0.875,0.5822484493255615,0.7,0.6933333333333335,0.603968253968254,0.97639711178071,0.8094444444444445,0.717948717948718,0.6923076923076923,0.6346153846153848,0.9811754363267148,0.8339743589743589,both,0.002721789024569654,-0.0005149330587023992,-0.00022717659855692185,0.00012517483847380995,-2.934835915591183e-05,-0.010000000000000009,1.5298587506749755,0.18888888888888888,0.21999999999999997,0.3150793650793652,0.019863765243852027,0.16277777777777747,0.19230769230769207,0.2384615384615385,0.3150183150183148,0.016560132887047052,0.14679487179487194,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,2,pi,0.7940267765190525,0.1474915403854641,0.1264915643355184,0.0653869954963287,0.8444006517910674,0.865,0.6441247000002477,1.0,0.8,0.8571428571428572,0.9978228494568367,1.0,,,,,,0.7913049874944829,0.1480064734441665,0.1267187409340753,0.0652618206578549,0.8444300001502233,0.875,0.3175699710845947,1.0,0.6,0.7380952380952381,0.9971124794063272,1.0,,,,,,both,0.002721789024569654,-0.0005149330587023992,-0.00022717659855692185,0.00012517483847380995,-2.934835915591183e-05,-0.010000000000000009,0.32655472891565296,0.0,0.20000000000000007,0.11904761904761907,0.0007103700505095567,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,2,shap,0.7940267765190525,0.1474915403854641,0.1264915643355184,0.0653869954963287,0.8444006517910674,0.865,0.9005102000000988,0.8866666666666666,0.8910000000000001,0.8120238095238096,0.8464514196995796,0.8944345238095238,0.911368015414258,0.907514450867052,0.8609964216900634,0.930739275736378,0.9262936966694192,0.7913049874944829,0.1480064734441665,0.1267187409340753,0.0652618206578549,0.8444300001502233,0.875,0.7547478675842285,0.89,0.8980000000000001,0.799404761904762,0.8059379413663866,0.8995416666666668,0.9047619047619048,0.913142857142857,0.8627210884353742,0.9164621319019308,0.929108843537415,both,0.002721789024569654,-0.0005149330587023992,-0.00022717659855692185,0.00012517483847380995,-2.934835915591183e-05,-0.010000000000000009,0.14576233241587033,-0.0033333333333334103,-0.007000000000000006,0.01261904761904764,0.040513478333192965,-0.005107142857142977,0.006606110652353281,-0.005628406275805076,-0.0017246667453107989,0.014277143834447226,-0.002815146867995777,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,3,lime,0.7957922612917464,0.1471972929233485,0.1253214720571024,0.0645635918192245,0.8450572573869691,0.855,1.8858729000003225,0.9333333333333332,0.9000000000000001,0.926190476190476,0.9949355681471204,0.9682539682539684,0.9487179487179488,0.9076923076923076,0.9395604395604396,0.9956532031006476,0.9793956043956044,0.7947623951743417,0.145137560688539,0.1247727207894624,0.0637801851509259,0.8439716423063037,0.82,1.4830200672149658,0.7444444444444446,0.7533333333333336,0.6912698412698413,0.9854261608981436,0.8483333333333333,0.761904761904762,0.7642857142857143,0.7006802721088435,0.9851811011010144,0.8535714285714285,both,0.001029866117404743,0.002059732234809486,0.0005487512676399936,0.0007834066682985974,0.001085615080665403,0.03500000000000003,0.40285283278535666,0.18888888888888866,0.1466666666666665,0.23492063492063475,0.009509407248976753,0.1199206349206351,0.18681318681318682,0.14340659340659323,0.23888016745159601,0.010472101999633221,0.12582417582417582,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,3,pi,0.7957922612917464,0.1471972929233485,0.1253214720571024,0.0645635918192245,0.8450572573869691,0.855,0.595013299999664,1.0,1.0,0.9047619047619048,0.9942058757403256,1.0,,,,,,0.7947623951743417,0.145137560688539,0.1247727207894624,0.0637801851509259,0.8439716423063037,0.82,0.6337459087371826,1.0,1.0,0.9285714285714288,0.9986810478741454,1.0,,,,,,both,0.001029866117404743,0.002059732234809486,0.0005487512676399936,0.0007834066682985974,0.001085615080665403,0.03500000000000003,-0.0387326087375186,0.0,0.0,-0.023809523809524058,-0.00447517213381976,0.0,,,,,,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,3,shap,0.7957922612917464,0.1471972929233485,0.1253214720571024,0.0645635918192245,0.8450572573869691,0.855,0.9233248999998978,0.8783333333333334,0.913,0.7776190476190475,0.773393788601746,0.8849642857142856,0.9005847953216374,0.9239766081871345,0.8475355054302424,0.8989508534050424,0.9165274296853244,0.7947623951743417,0.145137560688539,0.1247727207894624,0.0637801851509259,0.8439716423063037,0.82,0.9449269771575928,0.8749999999999999,0.9,0.7819047619047619,0.7644382996030399,0.8808154761904763,0.9065040650406504,0.924390243902439,0.8561265969802556,0.892847550657607,0.9174143437862948,both,0.001029866117404743,0.002059732234809486,0.0005487512676399936,0.0007834066682985974,0.001085615080665403,0.03500000000000003,-0.02160207715769502,0.0033333333333335213,0.013000000000000012,-0.004285714285714337,0.00895548899870613,0.00414880952380936,-0.005919269719013021,-0.0004136357153045056,-0.008591091550013252,0.006103302747435424,-0.0008869141009704151,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,4,lime,0.7896866264528468,0.1505811387376784,0.1287002649300625,0.068206421325334,0.8443791141647526,0.83,2.2233949000001303,0.8666666666666667,0.9133333333333336,0.823809523809524,0.9926567428426416,0.927222222222222,0.9242424242424242,0.9545454545454546,0.9318181818181818,0.9968240966235088,0.9772727272727272,0.7860085331764014,0.1514638811240253,0.1302057935955015,0.0716763014418306,0.8437328340330659,0.87,0.8412435054779053,0.6555555555555556,0.7133333333333334,0.5261904761904763,0.9815095455728424,0.7777777777777778,0.6543209876543209,0.7185185185185188,0.5405643738977073,0.983286452630592,0.7938271604938272,both,0.0036780932764454155,-0.0008827423863469186,-0.0015055286654389877,-0.0034698801164965987,0.0006462801316867717,-0.040000000000000036,1.382151394522225,0.21111111111111114,0.20000000000000018,0.29761904761904767,0.01114719726979918,0.14944444444444416,0.2699214365881033,0.2360269360269358,0.3912538079204745,0.013537643992916792,0.1834455667789,descriptive_only_nonpaired_legacy
electricity,hgb,missing,0.2,4,pi,0.7896866264528468,0.1505811387376784,0.1287002649300625,0.068206421325334,0.8443791141647526,0.83,0.575602599999911,1.0,1.0,0.9523809523809524,0.993543059298448,1.0,,,,,,0.7860085331764014,0.1514638811240253,0.1302057935955015,0.0716763014418306,0.8437328340330659,0.87,0.7113916873931885,1.0,1.0,1.0,0.9964753165236206,1.0,,,,,,both,0.0036780932764454155,-0.0008827423863469186,-0.0015055286654389877,-0.0034698801164965987,0.0006462801316867717,-0.040000000000000036,-0.13578908739327744,0.0,0.0,-0.04761904761904756,-0.002932257225172652,0.0,,,,,,descriptive_only_nonpaired_legacy
