record_type,scope,dataset,model,seed,method,method_estimand,predictor,explanation_endpoint,rho,correlation_status,estimate,ci_low_95,ci_high_95,n_conditions,n_seed_clusters,bootstrap_replicates,replicate_unit
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,dconf,cosine_instability,0.9961538461538462,ok,0.9961538461538462,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,dconf,cosine_instability,0.9815384615384616,ok,0.9815384615384616,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,dconf,cosine_instability,0.9900000000000001,ok,0.9900000000000001,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,dconf,cosine_instability,0.9923076923076923,ok,0.9923076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,dconf,cosine_instability,0.9684615384615385,ok,0.9684615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,shap,local_attribution,dconf,cosine_instability,0.966923076923077,ok,0.966923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,shap,local_attribution,dconf,cosine_instability,0.9784615384615385,ok,0.9784615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,shap,local_attribution,dconf,cosine_instability,0.9700000000000001,ok,0.9700000000000001,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,shap,local_attribution,dconf,cosine_instability,0.976923076923077,ok,0.976923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,shap,local_attribution,dconf,cosine_instability,0.9438461538461539,ok,0.9438461538461539,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,shap,local_attribution,dconf,cosine_instability,0.9461538461538461,ok,0.9461538461538461,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,shap,local_attribution,dconf,cosine_instability,0.9730769230769231,ok,0.9730769230769231,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,shap,local_attribution,dconf,cosine_instability,0.9723076923076923,ok,0.9723076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,shap,local_attribution,dconf,cosine_instability,0.9876923076923078,ok,0.9876923076923078,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,shap,local_attribution,dconf,cosine_instability,0.9823076923076923,ok,0.9823076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,shap,local_attribution,dconf,cosine_instability,0.976923076923077,ok,0.976923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,shap,local_attribution,dconf,cosine_instability,0.9853846153846154,ok,0.9853846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,shap,local_attribution,dconf,cosine_instability,0.9892307692307692,ok,0.9892307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,shap,local_attribution,dconf,cosine_instability,0.9900000000000001,ok,0.9900000000000001,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,shap,local_attribution,ece_increase,cosine_instability,0.9838461538461538,ok,0.9838461538461538,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,shap,local_attribution,ece_increase,cosine_instability,0.9692307692307693,ok,0.9692307692307693,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,shap,local_attribution,ece_increase,cosine_instability,0.9715384615384616,ok,0.9715384615384616,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,shap,local_attribution,ece_increase,cosine_instability,0.9492307692307692,ok,0.9492307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,shap,local_attribution,ece_increase,cosine_instability,0.9746153846153847,ok,0.9746153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,shap,local_attribution,ece_increase,cosine_instability,0.9538461538461538,ok,0.9538461538461538,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,shap,local_attribution,ece_increase,cosine_instability,0.9353846153846154,ok,0.9353846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,shap,local_attribution,ece_increase,cosine_instability,0.9638461538461539,ok,0.9638461538461539,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,shap,local_attribution,ece_increase,cosine_instability,0.9592307692307691,ok,0.9592307692307691,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,shap,local_attribution,ece_increase,cosine_instability,0.9392307692307692,ok,0.9392307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,shap,local_attribution,ece_increase,cosine_instability,0.8476923076923076,ok,0.8476923076923076,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,shap,local_attribution,ece_increase,cosine_instability,0.793076923076923,ok,0.793076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,shap,local_attribution,ece_increase,cosine_instability,0.8061538461538461,ok,0.8061538461538461,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,shap,local_attribution,ece_increase,cosine_instability,0.8861538461538463,ok,0.8861538461538463,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,shap,local_attribution,ece_increase,cosine_instability,0.7692307692307693,ok,0.7692307692307693,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,shap,local_attribution,ece_increase,cosine_instability,0.9523076923076922,ok,0.9523076923076922,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,shap,local_attribution,ece_increase,cosine_instability,0.9392307692307692,ok,0.9392307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,shap,local_attribution,ece_increase,cosine_instability,0.9569230769230769,ok,0.9569230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,shap,local_attribution,ece_increase,cosine_instability,0.9438461538461539,ok,0.9438461538461539,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,shap,local_attribution,ece_increase,cosine_instability,0.9199999999999999,ok,0.9199999999999999,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,shap,local_attribution,ece_increase,cosine_instability,0.39615384615384613,ok,0.39615384615384613,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,shap,local_attribution,ece_increase,cosine_instability,0.42153846153846153,ok,0.42153846153846153,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,shap,local_attribution,ece_increase,cosine_instability,0.5292307692307692,ok,0.5292307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,shap,local_attribution,ece_increase,cosine_instability,0.5376923076923077,ok,0.5376923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,shap,local_attribution,ece_increase,cosine_instability,0.44923076923076927,ok,0.44923076923076927,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,shap,local_attribution,ece_increase,cosine_instability,0.91,ok,0.91,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,ece_increase,cosine_instability,0.9107692307692308,ok,0.9107692307692308,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,ece_increase,cosine_instability,0.8938461538461538,ok,0.8938461538461538,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,ece_increase,cosine_instability,0.9107692307692308,ok,0.9107692307692308,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,ece_increase,cosine_instability,0.9223076923076923,ok,0.9223076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,ece_increase,cosine_instability,0.9453846153846153,ok,0.9453846153846153,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,shap,local_attribution,ece_increase,cosine_instability,0.9623076923076924,ok,0.9623076923076924,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,shap,local_attribution,ece_increase,cosine_instability,0.9630769230769232,ok,0.9630769230769232,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,shap,local_attribution,ece_increase,cosine_instability,0.95,ok,0.95,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,shap,local_attribution,ece_increase,cosine_instability,0.966923076923077,ok,0.966923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,shap,local_attribution,ece_increase,cosine_instability,0.9092307692307693,ok,0.9092307692307693,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,shap,local_attribution,ece_increase,cosine_instability,0.8853846153846154,ok,0.8853846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,shap,local_attribution,ece_increase,cosine_instability,0.9215384615384615,ok,0.9215384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,shap,local_attribution,ece_increase,cosine_instability,0.9146153846153846,ok,0.9146153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,shap,local_attribution,ece_increase,cosine_instability,0.9446153846153846,ok,0.9446153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,shap,local_attribution,ece_increase,cosine_instability,0.7699999999999999,ok,0.7699999999999999,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,shap,local_attribution,ece_increase,cosine_instability,0.87,ok,0.87,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,shap,local_attribution,ece_increase,cosine_instability,0.8792307692307693,ok,0.8792307692307693,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,shap,local_attribution,ece_increase,cosine_instability,0.8723076923076923,ok,0.8723076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,shap,local_attribution,ece_increase,cosine_instability,0.8476923076923076,ok,0.8476923076923076,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,shap,local_attribution,flip,cosine_instability,0.9582612218038518,ok,0.9582612218038518,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,shap,local_attribution,flip,cosine_instability,0.9732641072516037,ok,0.9732641072516037,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,shap,local_attribution,flip,cosine_instability,0.9753846153846154,ok,0.9753846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,shap,local_attribution,flip,cosine_instability,0.9184615384615386,ok,0.9184615384615386,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,shap,local_attribution,flip,cosine_instability,0.9392307692307692,ok,0.9392307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,shap,local_attribution,flip,cosine_instability,0.9700000000000001,ok,0.9700000000000001,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,shap,local_attribution,flip,cosine_instability,0.9746153846153847,ok,0.9746153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,shap,local_attribution,flip,cosine_instability,0.9830769230769232,ok,0.9830769230769232,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,shap,local_attribution,flip,cosine_instability,0.9784615384615385,ok,0.9784615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,shap,local_attribution,flip,cosine_instability,0.9676923076923077,ok,0.9676923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,shap,local_attribution,flip,cosine_instability,0.9876923076923078,ok,0.9876923076923078,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,shap,local_attribution,flip,cosine_instability,0.9830769230769232,ok,0.9830769230769232,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,shap,local_attribution,flip,cosine_instability,0.9884615384615385,ok,0.9884615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,shap,local_attribution,flip,cosine_instability,0.9813425840311626,ok,0.9813425840311626,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,shap,local_attribution,flip,cosine_instability,0.9807692307692308,ok,0.9807692307692308,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,shap,local_attribution,flip,cosine_instability,0.9892307692307692,ok,0.9892307692307692,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,shap,local_attribution,flip,cosine_instability,0.9869230769230769,ok,0.9869230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,shap,local_attribution,flip,cosine_instability,0.9869230769230769,ok,0.9869230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,shap,local_attribution,flip,cosine_instability,0.9700000000000001,ok,0.9700000000000001,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,shap,local_attribution,flip,cosine_instability,0.9784615384615385,ok,0.9784615384615385,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,shap,local_attribution,flip,cosine_instability,0.9676923076923077,ok,0.9676923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,shap,local_attribution,flip,cosine_instability,0.9638461538461539,ok,0.9638461538461539,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,shap,local_attribution,flip,cosine_instability,0.9723076923076923,ok,0.9723076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,shap,local_attribution,flip,cosine_instability,0.9711428190958442,ok,0.9711428190958442,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,shap,local_attribution,flip,cosine_instability,0.9546153846153845,ok,0.9546153846153845,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,shap,local_attribution,flip,cosine_instability,0.9715384615384616,ok,0.9715384615384616,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,shap,local_attribution,flip,cosine_instability,0.9780685602779857,ok,0.9780685602779857,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,shap,local_attribution,flip,cosine_instability,0.9623076923076924,ok,0.9623076923076924,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,shap,local_attribution,flip,cosine_instability,0.9830769230769232,ok,0.9830769230769232,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,shap,local_attribution,flip,cosine_instability,0.953076923076923,ok,0.953076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,shap,local_attribution,flip,cosine_instability,0.9723076923076923,ok,0.9723076923076923,,,25,1,0,single_seed_block
