record_type,scope,analysis_family,dataset,model,scenario,seed,method,method_estimand,endpoint,expected_direction,n_levels,spearman_rho,monotone_non_decreasing,violation_count,min_step,monotone_fraction,n_blocks
block,dataset_model_seed_scenario,explanation,adult,rf,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009592603957784052,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.004526188339200821,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0003635859128474639,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.008674802703292794,1.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0077695866722954365,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012657141683179662,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005755984547246795,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01759791348770723,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.021787057092566786,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009329418919926558,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00047578233469558473,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0004993222989264634,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0004391814999603616,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00022280905969584985,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.0009564894958068448,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00927545849495448,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00801108684573082,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0071904653741849955,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009341585679659814,1.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.012930097267094043,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007186176694451651,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005518066804471644,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.8999999999999998,0.0,1,-0.0012643630500069891,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0005694767574616622,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0032928376848483376,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00031926378487423523,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00012739063711764143,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00019202147193941865,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,2.1292575085207766e-05,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.00023572285538242532,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02321106172819165,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.013358354502263525,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009086955999500046,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.008104986943171966,1.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,noise,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.011422734341070218,1.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.05971011325945064,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03517789263079907,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.04586765784510349,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.060497041391520234,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.04886041242554229,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.005041119520005188,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.006035692514079982,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.005685305634267279,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.004042011334872364,0.0,1
block,dataset_model_seed_scenario,explanation,adult,logreg,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.00621066407316706,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.039326875424904206,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.02765653941823354,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03705414976360344,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.027371411952708202,0.0,1
block,dataset_model_seed_scenario,explanation,adult,rf,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.02668217047608956,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03852978968726439,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.05185137616057478,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.05894009372196429,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0601309107511363,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,hgb,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.07296432049562374,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.004562137616779038,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0029403215027228313,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.002506056096753695,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0029733073247300013,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,logreg,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0023014941294764446,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.04178271834062275,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03617249145985035,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03284560432011008,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03450207002317418,0.0,1
block,dataset_model_seed_scenario,explanation,bank-marketing,rf,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.04582347405822618,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.022017739365005617,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.016548359051611228,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.011244470726515798,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.006332388705141745,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,hgb,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.00953924771027781,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0011975895491436184,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0008970296273556055,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.0011715042911394358,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.0005469033920133537,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,logreg,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.8999999999999998,0.0,3,-0.0011982224363419336,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,0.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.03146067145343556,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,1.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.021573492296583563,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,2.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.015086781020435036,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,3.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.018152691301287938,0.0,1
block,dataset_model_seed_scenario,explanation,electricity,rf,quantize,4.0,lime,local_attribution,cosine_instability,nondecreasing_with_severity,5,-0.9999999999999999,0.0,4,-0.013495345694504945,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,0.0,lime,local_attribution,top5_instability,nondecreasing_with_severity,5,0.7,0.0,1,-0.01333333333333342,0.0,1
block,dataset_model_seed_scenario,explanation,adult,hgb,gradual,1.0,lime,local_attribution,top5_instability,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.01333333333333342,1.0,1
